"Step","sample_1M - val_acc_epoch","sample_1M - val_acc_epoch__MIN","sample_1M - val_acc_epoch__MAX","sample_100k - val_acc_epoch","sample_100k - val_acc_epoch__MIN","sample_100k - val_acc_epoch__MAX","sample_10k - val_acc_epoch","sample_10k - val_acc_epoch__MIN","sample_10k - val_acc_epoch__MAX","sample_2k - val_acc_epoch","sample_2k - val_acc_epoch__MIN","sample_2k - val_acc_epoch__MAX"
"19344","","","","0.9913151860237122","0.9913151860237122","0.9913151860237122","","","","","",""
"19358","0.9914263486862183","0.9914263486862183","0.9914263486862183","","","","","","","","",""
"19361","","","","0.9912328720092773","0.9912328720092773","0.9912328720092773","","","","","",""
"19375","0.9914348125457764","0.9914348125457764","0.9914348125457764","","","","","","","","",""
"19378","","","","0.9910160899162292","0.9910160899162292","0.9910160899162292","","","","","",""
"19392","0.991382896900177","0.991382896900177","0.991382896900177","","","","","","","","",""
"19395","","","","0.9912959337234497","0.9912959337234497","0.9912959337234497","","","","","",""
"19407","0.9913626313209534","0.9913626313209534","0.9913626313209534","","","","","","","","",""
"19412","","","","0.9913443326950073","0.9913443326950073","0.9913443326950073","","","","","",""
"19424","0.9914661645889282","0.9914661645889282","0.9914661645889282","","","","","","","","",""
"19429","","","","0.9911521077156067","0.9911521077156067","0.9911521077156067","","","","","",""
"19441","0.9914743304252625","0.9914743304252625","0.9914743304252625","","","","","","","","",""
"19446","","","","0.9913937449455261","0.9913937449455261","0.9913937449455261","","","","","",""
"19458","0.9914901256561279","0.9914901256561279","0.9914901256561279","","","","","","","","",""
"19461","","","","0.9913042187690735","0.9913042187690735","0.9913042187690735","","","","","",""
"19475","0.9915028214454651","0.9915028214454651","0.9915028214454651","","","","","","","","",""
"19478","","","","0.9913741946220398","0.9913741946220398","0.9913741946220398","","","","","",""
"19492","0.9915211796760559","0.9915211796760559","0.9915211796760559","","","","","","","","",""
"19495","","","","0.9913367629051208","0.9913367629051208","0.9913367629051208","","","","","",""
"19509","0.991423487663269","0.991423487663269","0.991423487663269","","","","","","","","",""
"19512","","","","0.9911456108093262","0.9911456108093262","0.9911456108093262","","","","","",""
"19526","0.9913292527198792","0.9913292527198792","0.9913292527198792","","","","","","","","",""
"19529","","","","0.9910567998886108","0.9910567998886108","0.9910567998886108","","","","","",""
"19543","0.9913231134414673","0.9913231134414673","0.9913231134414673","","","","","","","","",""
"19546","","","","0.9913009405136108","0.9913009405136108","0.9913009405136108","","","","","",""
"19560","0.9914100766181946","0.9914100766181946","0.9914100766181946","","","","","","","","",""
"19563","","","","0.9914504289627075","0.9914504289627075","0.9914504289627075","","","","","",""
"19575","0.9913224577903748","0.9913224577903748","0.9913224577903748","","","","","","","","",""
"19580","","","","0.9912858009338379","0.9912858009338379","0.9912858009338379","","","","","",""
"19592","0.9912469983100891","0.9912469983100891","0.9912469983100891","","","","","","","","",""
"19597","","","","0.9912610650062561","0.9912610650062561","0.9912610650062561","","","","","",""
"19609","0.991422712802887","0.991422712802887","0.991422712802887","","","","","","","","",""
"19614","","","","0.9913211464881897","0.9913211464881897","0.9913211464881897","","","","","",""
"19626","0.9915250539779663","0.9915250539779663","0.9915250539779663","","","","","","","","",""
"19629","","","","0.9912287592887878","0.9912287592887878","0.9912287592887878","","","","","",""
"19643","0.9915133714675903","0.9915133714675903","0.9915133714675903","","","","","","","","",""
"19646","","","","0.9911134243011475","0.9911134243011475","0.9911134243011475","","","","","",""
"19660","0.9914209842681885","0.9914209842681885","0.9914209842681885","","","","","","","","",""
"19663","","","","0.9912952184677124","0.9912952184677124","0.9912952184677124","","","","","",""
"19677","0.9915820956230164","0.9915820956230164","0.9915820956230164","","","","","","","","",""
"19680","","","","0.9912974238395691","0.9912974238395691","0.9912974238395691","","","","","",""
"19694","0.9913431406021118","0.9913431406021118","0.9913431406021118","","","","","","","","",""
"19697","","","","0.9912242293357849","0.9912242293357849","0.9912242293357849","","","","","",""
"19711","0.9914586544036865","0.9914586544036865","0.9914586544036865","","","","","","","","",""
"19714","","","","0.9913826584815979","0.9913826584815979","0.9913826584815979","","","","","",""
"19728","0.991396427154541","0.991396427154541","0.991396427154541","","","","","","","","",""
"19731","","","","0.9913884997367859","0.9913884997367859","0.9913884997367859","","","","","",""
"19743","0.9915202260017395","0.9915202260017395","0.9915202260017395","","","","","","","","",""
"19748","","","","0.991391658782959","0.991391658782959","0.991391658782959","","","","","",""
"19760","0.9914245009422302","0.9914245009422302","0.9914245009422302","","","","","","","","",""
"19765","","","","0.9912651181221008","0.9912651181221008","0.9912651181221008","","","","","",""
"19777","0.9915139079093933","0.9915139079093933","0.9915139079093933","","","","","","","","",""
"19782","","","","0.9913325905799866","0.9913325905799866","0.9913325905799866","","","","","",""
"19794","0.9915158748626709","0.9915158748626709","0.9915158748626709","","","","","","","","",""
"19797","","","","0.9912230968475342","0.9912230968475342","0.9912230968475342","","","","","",""
"19811","0.9914799332618713","0.9914799332618713","0.9914799332618713","","","","","","","","",""
"19814","","","","0.9914537668228149","0.9914537668228149","0.9914537668228149","","","","","",""
"19828","0.99153733253479","0.99153733253479","0.99153733253479","","","","","","","","",""
"19831","","","","0.9914060235023499","0.9914060235023499","0.9914060235023499","","","","","",""
"19848","","","","0.9912994503974915","0.9912994503974915","0.9912994503974915","","","","","",""
"19862","0.9915618896484375","0.9915618896484375","0.9915618896484375","","","","","","","","",""
"19865","","","","0.9912957549095154","0.9912957549095154","0.9912957549095154","","","","","",""
"19879","0.9916337728500366","0.9916337728500366","0.9916337728500366","","","","","","","","",""
"19882","","","","0.9915106296539307","0.9915106296539307","0.9915106296539307","","","","","",""
"19896","0.991521418094635","0.991521418094635","0.991521418094635","","","","","","","","",""
"19899","","","","0.9912855625152588","0.9912855625152588","0.9912855625152588","","","","","",""
"19911","0.9914876818656921","0.9914876818656921","0.9914876818656921","","","","","","","","",""
"19916","","","","0.9913827776908875","0.9913827776908875","0.9913827776908875","","","","","",""
"19928","0.9914421439170837","0.9914421439170837","0.9914421439170837","","","","","","","","",""
"19933","","","","0.9915341734886169","0.9915341734886169","0.9915341734886169","","","","","",""
"19945","0.9914910793304443","0.9914910793304443","0.9914910793304443","","","","","","","","",""
"19950","","","","0.9913901090621948","0.9913901090621948","0.9913901090621948","","","","","",""
"19962","0.9914723038673401","0.9914723038673401","0.9914723038673401","","","","","","","","",""
"19965","","","","0.9913715720176697","0.9913715720176697","0.9913715720176697","","","","","",""
"19979","0.9915927648544312","0.9915927648544312","0.9915927648544312","","","","","","","","",""
"19982","","","","0.9913058876991272","0.9913058876991272","0.9913058876991272","","","","","",""
"19996","0.9914606213569641","0.9914606213569641","0.9914606213569641","","","","","","","","",""
"19999","","","","0.9914977550506592","0.9914977550506592","0.9914977550506592","","","","","",""
"20013","0.9914311170578003","0.9914311170578003","0.9914311170578003","","","","","","","","",""
"20016","","","","0.9913716912269592","0.9913716912269592","0.9913716912269592","","","","","",""
"20030","0.9915952086448669","0.9915952086448669","0.9915952086448669","","","","","","","","",""
"20033","","","","0.9914254546165466","0.9914254546165466","0.9914254546165466","","","","","",""
"20047","0.9915346503257751","0.9915346503257751","0.9915346503257751","","","","","","","","",""
"20050","","","","0.9912912249565125","0.9912912249565125","0.9912912249565125","","","","","",""
"20064","0.9915207028388977","0.9915207028388977","0.9915207028388977","","","","","","","","",""
"20067","","","","0.9914215207099915","0.9914215207099915","0.9914215207099915","","","","","",""
"20079","0.9915034174919128","0.9915034174919128","0.9915034174919128","","","","","","","","",""
"20084","","","","0.9914526343345642","0.9914526343345642","0.9914526343345642","","","","","",""
"20096","0.9913647770881653","0.9913647770881653","0.9913647770881653","","","","","","","","",""
"20101","","","","0.9914906620979309","0.9914906620979309","0.9914906620979309","","","","","",""
"20113","0.9915803670883179","0.9915803670883179","0.9915803670883179","","","","","","","","",""
"20118","","","","0.9914959073066711","0.9914959073066711","0.9914959073066711","","","","","",""
"20130","0.9914407730102539","0.9914407730102539","0.9914407730102539","","","","","","","","",""
"20133","","","","0.9914730191230774","0.9914730191230774","0.9914730191230774","","","","","",""
"20147","0.991376519203186","0.991376519203186","0.991376519203186","","","","","","","","",""
"20150","","","","0.9913603663444519","0.9913603663444519","0.9913603663444519","","","","","",""
"20164","0.991497278213501","0.991497278213501","0.991497278213501","","","","","","","","",""
"20167","","","","0.9914454221725464","0.9914454221725464","0.9914454221725464","","","","","",""
"20181","0.9913119673728943","0.9913119673728943","0.9913119673728943","","","","","","","","",""
"20184","","","","0.9913333058357239","0.9913333058357239","0.9913333058357239","","","","","",""
"20198","0.9913820624351501","0.9913820624351501","0.9913820624351501","","","","","","","","",""
"20201","","","","0.9913148880004883","0.9913148880004883","0.9913148880004883","","","","","",""
"20215","0.9914318323135376","0.9914318323135376","0.9914318323135376","","","","","","","","",""
"20218","","","","0.9914853572845459","0.9914853572845459","0.9914853572845459","","","","","",""
"20232","0.9914381504058838","0.9914381504058838","0.9914381504058838","","","","","","","","",""
"20235","","","","0.9913610816001892","0.9913610816001892","0.9913610816001892","","","","","",""
"20247","0.991384744644165","0.991384744644165","0.991384744644165","","","","","","","","",""
"20252","","","","0.9913229942321777","0.9913229942321777","0.9913229942321777","","","","","",""
"20264","0.9914336204528809","0.9914336204528809","0.9914336204528809","","","","","","","","",""
"20276","","","","0.9913569092750549","0.9913569092750549","0.9913569092750549","","","","","",""
"20281","0.9915800094604492","0.9915800094604492","0.9915800094604492","","","","","","","","",""
"20293","","","","0.9914128184318542","0.9914128184318542","0.9914128184318542","","","","","",""
"20298","0.9913719296455383","0.9913719296455383","0.9913719296455383","","","","","","","","",""
"20310","","","","0.991529643535614","0.991529643535614","0.991529643535614","","","","","",""
"20315","0.9914082884788513","0.9914082884788513","0.9914082884788513","","","","","","","","",""
"20327","","","","0.991424560546875","0.991424560546875","0.991424560546875","","","","","",""
"20332","0.9914563298225403","0.9914563298225403","0.9914563298225403","","","","","","","","",""
"20344","","","","0.9914408922195435","0.9914408922195435","0.9914408922195435","","","","","",""
"20349","0.9914687275886536","0.9914687275886536","0.9914687275886536","","","","","","","","",""
"20361","","","","0.9916141629219055","0.9916141629219055","0.9916141629219055","","","","","",""
"20378","","","","0.9916243553161621","0.9916243553161621","0.9916243553161621","","","","","",""
"20383","0.9914482235908508","0.9914482235908508","0.9914482235908508","","","","","","","","",""
"20395","","","","0.9914278984069824","0.9914278984069824","0.9914278984069824","","","","","",""
"20400","0.9913655519485474","0.9913655519485474","0.9913655519485474","","","","","","","","",""
"20412","","","","0.9912521243095398","0.9912521243095398","0.9912521243095398","","","","","",""
"20415","0.9916219711303711","0.9916219711303711","0.9916219711303711","","","","","","","","",""
"20429","","","","0.9913758635520935","0.9913758635520935","0.9913758635520935","","","","","",""
"20432","0.9914572238922119","0.9914572238922119","0.9914572238922119","","","","","","","","",""
"20444","","","","0.991540789604187","0.991540789604187","0.991540789604187","","","","","",""
"20449","0.9914001822471619","0.9914001822471619","0.9914001822471619","","","","","","","","",""
"20461","","","","0.9913781881332397","0.9913781881332397","0.9913781881332397","","","","","",""
"20466","0.9914149045944214","0.9914149045944214","0.9914149045944214","","","","","","","","",""
"20478","","","","0.991432785987854","0.991432785987854","0.991432785987854","","","","","",""
"20483","0.9916107654571533","0.9916107654571533","0.9916107654571533","","","","","","","","",""
"20495","","","","0.9914992451667786","0.9914992451667786","0.9914992451667786","","","","","",""
"20500","0.9915322065353394","0.9915322065353394","0.9915322065353394","","","","","","","","",""
"20512","","","","0.9915278553962708","0.9915278553962708","0.9915278553962708","","","","","",""
"20517","0.9915791153907776","0.9915791153907776","0.9915791153907776","","","","","","","","",""
"20529","","","","0.9914864301681519","0.9914864301681519","0.9914864301681519","","","","","",""
"20534","0.9915518164634705","0.9915518164634705","0.9915518164634705","","","","","","","","",""
"20546","","","","0.9915084838867188","0.9915084838867188","0.9915084838867188","","","","","",""
"20551","0.9915074110031128","0.9915074110031128","0.9915074110031128","","","","","","","","",""
"20563","","","","0.9914646744728088","0.9914646744728088","0.9914646744728088","","","","","",""
"20568","0.9916164875030518","0.9916164875030518","0.9916164875030518","","","","","","","","",""
"20580","","","","0.9912689924240112","0.9912689924240112","0.9912689924240112","","","","","",""
"20583","0.9915554523468018","0.9915554523468018","0.9915554523468018","","","","","","","","",""
"20597","","","","0.9913601279258728","0.9913601279258728","0.9913601279258728","","","","","",""
"20600","0.9917158484458923","0.9917158484458923","0.9917158484458923","","","","","","","","",""
"20612","","","","0.9914667010307312","0.9914667010307312","0.9914667010307312","","","","","",""
"20617","0.9916282296180725","0.9916282296180725","0.9916282296180725","","","","","","","","",""
"20629","","","","0.9915611147880554","0.9915611147880554","0.9915611147880554","","","","","",""
"20634","0.9915072321891785","0.9915072321891785","0.9915072321891785","","","","","","","","",""
"20646","","","","0.9914578795433044","0.9914578795433044","0.9914578795433044","","","","","",""
"20651","0.9914150834083557","0.9914150834083557","0.9914150834083557","","","","","","","","",""
"20663","","","","0.9913084506988525","0.9913084506988525","0.9913084506988525","","","","","",""
"20668","0.9914423227310181","0.9914423227310181","0.9914423227310181","","","","","","","","",""
"20680","","","","0.9914708137512207","0.9914708137512207","0.9914708137512207","","","","","",""
"20697","","","","0.9913349747657776","0.9913349747657776","0.9913349747657776","","","","","",""
"20702","0.9913177490234375","0.9913177490234375","0.9913177490234375","","","","","","","","",""
"20714","","","","0.991298496723175","0.991298496723175","0.991298496723175","","","","","",""
"20719","0.9914964437484741","0.9914964437484741","0.9914964437484741","","","","","","","","",""
"20731","","","","0.9910628199577332","0.9910628199577332","0.9910628199577332","","","","","",""
"20736","0.9914014935493469","0.9914014935493469","0.9914014935493469","","","","","","","","",""
"20748","","","","0.9914993643760681","0.9914993643760681","0.9914993643760681","","","","","",""
"20765","","","","0.9914652705192566","0.9914652705192566","0.9914652705192566","","","","","",""
"20768","0.9914808869361877","0.9914808869361877","0.9914808869361877","","","","","","","","",""
"20780","","","","0.9914260506629944","0.9914260506629944","0.9914260506629944","","","","","",""
"20785","0.9914465546607971","0.9914465546607971","0.9914465546607971","","","","","","","","",""
"20797","","","","0.9912688136100769","0.9912688136100769","0.9912688136100769","","","","","",""
"20802","0.9915565252304077","0.9915565252304077","0.9915565252304077","","","","","","","","",""
"20814","","","","0.9912689924240112","0.9912689924240112","0.9912689924240112","","","","","",""
"20819","0.9913575649261475","0.9913575649261475","0.9913575649261475","","","","","","","","",""
"20831","","","","0.9914625883102417","0.9914625883102417","0.9914625883102417","","","","","",""
"20836","0.9916225671768188","0.9916225671768188","0.9916225671768188","","","","","","","","",""
"20848","","","","0.991473913192749","0.991473913192749","0.991473913192749","","","","","",""
"20853","0.9915881752967834","0.9915881752967834","0.9915881752967834","","","","","","","","",""
"20865","","","","0.9915707111358643","0.9915707111358643","0.9915707111358643","","","","","",""
"20870","0.9914438128471375","0.9914438128471375","0.9914438128471375","","","","","","","","",""
"20882","","","","0.9915834665298462","0.9915834665298462","0.9915834665298462","","","","","",""
"20887","0.9914107322692871","0.9914107322692871","0.9914107322692871","","","","","","","","",""
"20899","","","","0.9914965033531189","0.9914965033531189","0.9914965033531189","","","","","",""
"20904","0.991628110408783","0.991628110408783","0.991628110408783","","","","","","","","",""
"20916","","","","0.9916194081306458","0.9916194081306458","0.9916194081306458","","","","","",""
"20919","0.9916282296180725","0.9916282296180725","0.9916282296180725","","","","","","","","",""
"20933","","","","0.9914827346801758","0.9914827346801758","0.9914827346801758","","","","","",""
"20936","0.9914523959159851","0.9914523959159851","0.9914523959159851","","","","","","","","",""
"20948","","","","0.9912905097007751","0.9912905097007751","0.9912905097007751","","","","","",""
"20953","0.9915837645530701","0.9915837645530701","0.9915837645530701","","","","","","","","",""
"20965","","","","0.9912813901901245","0.9912813901901245","0.9912813901901245","","","","","",""
"20970","0.9915086627006531","0.9915086627006531","0.9915086627006531","","","","","","","","",""
"20982","","","","0.9913612008094788","0.9913612008094788","0.9913612008094788","","","","","",""
"20987","0.9914668202400208","0.9914668202400208","0.9914668202400208","","","","","","","","",""
"20999","","","","0.9913459420204163","0.9913459420204163","0.9913459420204163","","","","","",""
"21004","0.9914031624794006","0.9914031624794006","0.9914031624794006","","","","","","","","",""
"21016","","","","0.9915733337402344","0.9915733337402344","0.9915733337402344","","","","","",""
"21021","0.9914448857307434","0.9914448857307434","0.9914448857307434","","","","","","","","",""
"21033","","","","0.9913712739944458","0.9913712739944458","0.9913712739944458","","","","","",""
"21038","0.9915356636047363","0.9915356636047363","0.9915356636047363","","","","","","","","",""
"21050","","","","0.9913235306739807","0.9913235306739807","0.9913235306739807","","","","","",""
"21055","0.9915483593940735","0.9915483593940735","0.9915483593940735","","","","","","","","",""
"21067","","","","0.9914332628250122","0.9914332628250122","0.9914332628250122","","","","","",""
"21072","0.9913454651832581","0.9913454651832581","0.9913454651832581","","","","","","","","",""
"21084","","","","0.9914863705635071","0.9914863705635071","0.9914863705635071","","","","","",""
"21087","0.9914710521697998","0.9914710521697998","0.9914710521697998","","","","","","","","",""
"21101","","","","0.9912375211715698","0.9912375211715698","0.9912375211715698","","","","","",""
"21104","0.9916716814041138","0.9916716814041138","0.9916716814041138","","","","","","","","",""
"21116","","","","0.991599977016449","0.991599977016449","0.991599977016449","","","","","",""
"21121","0.9915584921836853","0.9915584921836853","0.9915584921836853","","","","","","","","",""
"21133","","","","0.9915083646774292","0.9915083646774292","0.9915083646774292","","","","","",""
"21138","0.991417407989502","0.991417407989502","0.991417407989502","","","","","","","","",""
"21150","","","","0.9914970397949219","0.9914970397949219","0.9914970397949219","","","","","",""
"21155","0.9916256070137024","0.9916256070137024","0.9916256070137024","","","","","","","","",""
"21167","","","","0.9914712309837341","0.9914712309837341","0.9914712309837341","","","","","",""
"21172","0.991551399230957","0.991551399230957","0.991551399230957","","","","","","","","",""
"21184","","","","0.9912985563278198","0.9912985563278198","0.9912985563278198","","","","","",""
"21189","0.9916042685508728","0.9916042685508728","0.9916042685508728","","","","","","","","",""
"21201","","","","0.9914920330047607","0.9914920330047607","0.9914920330047607","","","","","",""
"21206","0.9915817379951477","0.9915817379951477","0.9915817379951477","","","","","","","","",""
"21218","","","","0.9911572933197021","0.9911572933197021","0.9911572933197021","","","","","",""
"21223","0.9915294051170349","0.9915294051170349","0.9915294051170349","","","","","","","","",""
"21235","","","","0.9913659691810608","0.9913659691810608","0.9913659691810608","","","","","",""
"21240","0.9915924668312073","0.9915924668312073","0.9915924668312073","","","","","","","","",""
"21252","","","","0.9912523031234741","0.9912523031234741","0.9912523031234741","","","","","",""
"21255","0.9916065335273743","0.9916065335273743","0.9916065335273743","","","","","","","","",""
"21269","","","","0.9913854598999023","0.9913854598999023","0.9913854598999023","","","","","",""
"21272","0.9916696548461914","0.9916696548461914","0.9916696548461914","","","","","","","","",""
"21284","","","","0.9914262890815735","0.9914262890815735","0.9914262890815735","","","","","",""
"21289","0.9916333556175232","0.9916333556175232","0.9916333556175232","","","","","","","","",""
"21301","","","","0.9913532137870789","0.9913532137870789","0.9913532137870789","","","","","",""
"21306","0.9914441704750061","0.9914441704750061","0.9914441704750061","","","","","","","","",""
"21318","","","","0.9914675354957581","0.9914675354957581","0.9914675354957581","","","","","",""
"21335","","","","0.9914065003395081","0.9914065003395081","0.9914065003395081","","","","","",""
"21340","0.9915425181388855","0.9915425181388855","0.9915425181388855","","","","","","","","",""
"21352","","","","0.9914905428886414","0.9914905428886414","0.9914905428886414","","","","","",""
"21357","0.9915738701820374","0.9915738701820374","0.9915738701820374","","","","","","","","",""
"21369","","","","0.9913512468338013","0.9913512468338013","0.9913512468338013","","","","","",""
"21374","0.9915462732315063","0.9915462732315063","0.9915462732315063","","","","","","","","",""
"21386","","","","0.9915506839752197","0.9915506839752197","0.9915506839752197","","","","","",""
"21391","0.9915623664855957","0.9915623664855957","0.9915623664855957","","","","","","","","",""
"21403","","","","0.9915577173233032","0.9915577173233032","0.9915577173233032","","","","","",""
"21408","0.9915948510169983","0.9915948510169983","0.9915948510169983","","","","","","","","",""
"21420","","","","0.9913350939750671","0.9913350939750671","0.9913350939750671","","","","","",""
"21423","0.9916027784347534","0.9916027784347534","0.9916027784347534","","","","","","","","",""
"21437","","","","0.9912760853767395","0.9912760853767395","0.9912760853767395","","","","","",""
"21440","0.9915657043457031","0.9915657043457031","0.9915657043457031","","","","","","","","",""
"21452","","","","0.9914484620094299","0.9914484620094299","0.9914484620094299","","","","","",""
"21457","0.9915162920951843","0.9915162920951843","0.9915162920951843","","","","","","","","",""
"21469","","","","0.9916195869445801","0.9916195869445801","0.9916195869445801","","","","","",""
"21474","0.9915884733200073","0.9915884733200073","0.9915884733200073","","","","","","","","",""
"21486","","","","0.9915011525154114","0.9915011525154114","0.9915011525154114","","","","","",""
"21491","0.9916130304336548","0.9916130304336548","0.9916130304336548","","","","","","","","",""
"21503","","","","0.9913875460624695","0.9913875460624695","0.9913875460624695","","","","","",""
"21508","0.9916229248046875","0.9916229248046875","0.9916229248046875","","","","","","","","",""
"21520","","","","0.9914628863334656","0.9914628863334656","0.9914628863334656","","","","","",""
"21525","0.9914040565490723","0.9914040565490723","0.9914040565490723","","","","","","","","",""
"21537","","","","0.9914886355400085","0.9914886355400085","0.9914886355400085","","","","","",""
"21542","0.991612434387207","0.991612434387207","0.991612434387207","","","","","","","","",""
"21554","","","","0.9913569092750549","0.9913569092750549","0.9913569092750549","","","","","",""
"21559","0.9916219115257263","0.9916219115257263","0.9916219115257263","","","","","","","","",""
"21571","","","","0.9916139841079712","0.9916139841079712","0.9916139841079712","","","","","",""
"21576","0.9917142987251282","0.9917142987251282","0.9917142987251282","","","","","","","","",""
"21588","","","","0.9916278719902039","0.9916278719902039","0.9916278719902039","","","","","",""
"21591","0.9914021492004395","0.9914021492004395","0.9914021492004395","","","","","","","","",""
"21605","","","","0.991553008556366","0.991553008556366","0.991553008556366","","","","","",""
"21608","0.9915510416030884","0.9915510416030884","0.9915510416030884","","","","","","","","",""
"21620","","","","0.9915081858634949","0.9915081858634949","0.9915081858634949","","","","","",""
"21625","0.9915915131568909","0.9915915131568909","0.9915915131568909","","","","","","","","",""
"21637","","","","0.9914935231208801","0.9914935231208801","0.9914935231208801","","","","","",""
"21642","0.9916551113128662","0.9916551113128662","0.9916551113128662","","","","","","","","",""
"21654","","","","0.9914121031761169","0.9914121031761169","0.9914121031761169","","","","","",""
"21659","0.9916937947273254","0.9916937947273254","0.9916937947273254","","","","","","","","",""
"21671","","","","0.9915439486503601","0.9915439486503601","0.9915439486503601","","","","","",""
"21676","0.9916185140609741","0.9916185140609741","0.9916185140609741","","","","","","","","",""
"21688","","","","0.9915223121643066","0.9915223121643066","0.9915223121643066","","","","","",""
"21693","0.9917429089546204","0.9917429089546204","0.9917429089546204","","","","","","","","",""
"21705","","","","0.9914321899414062","0.9914321899414062","0.9914321899414062","","","","","",""
"21722","","","","0.9914470314979553","0.9914470314979553","0.9914470314979553","","","","","",""
"21727","0.9915448427200317","0.9915448427200317","0.9915448427200317","","","","","","","","",""
"21739","","","","0.9914978742599487","0.9914978742599487","0.9914978742599487","","","","","",""
"21744","0.9915387034416199","0.9915387034416199","0.9915387034416199","","","","","","","","",""
"21756","","","","0.9912943840026855","0.9912943840026855","0.9912943840026855","","","","","",""
"21759","0.991764485836029","0.991764485836029","0.991764485836029","","","","","","","","",""
"21773","","","","0.9913541078567505","0.9913541078567505","0.9913541078567505","","","","","",""
"21776","0.9916025400161743","0.9916025400161743","0.9916025400161743","","","","","","","","",""
"21788","","","","0.9913926124572754","0.9913926124572754","0.9913926124572754","","","","","",""
"21793","0.9916760921478271","0.9916760921478271","0.9916760921478271","","","","","","","","",""
"21805","","","","0.991455078125","0.991455078125","0.991455078125","","","","","",""
"21810","0.9916766285896301","0.9916766285896301","0.9916766285896301","","","","","","","","",""
"21822","","","","0.9915168881416321","0.9915168881416321","0.9915168881416321","","","","","",""
"21827","0.9917641878128052","0.9917641878128052","0.9917641878128052","","","","","","","","",""
"21839","","","","0.991427481174469","0.991427481174469","0.991427481174469","","","","","",""
"21844","0.991733968257904","0.991733968257904","0.991733968257904","","","","","","","","",""
"21856","","","","0.991552472114563","0.991552472114563","0.991552472114563","","","","","",""
"21861","0.9916407465934753","0.9916407465934753","0.9916407465934753","","","","","","","","",""
"21873","","","","0.9915255904197693","0.9915255904197693","0.9915255904197693","","","","","",""
"21878","0.991611897945404","0.991611897945404","0.991611897945404","","","","","","","","",""
"21890","","","","0.9914516806602478","0.9914516806602478","0.9914516806602478","","","","","",""
"21895","0.991703987121582","0.991703987121582","0.991703987121582","","","","","","","","",""
"21907","","","","0.9914056658744812","0.9914056658744812","0.9914056658744812","","","","","",""
"21912","0.9916231036186218","0.9916231036186218","0.9916231036186218","","","","","","","","",""
"21924","","","","0.9915323257446289","0.9915323257446289","0.9915323257446289","","","","","",""
"21941","","","","0.9916156530380249","0.9916156530380249","0.9916156530380249","","","","","",""
"21944","0.991582453250885","0.991582453250885","0.991582453250885","","","","","","","","",""
"21961","0.9917320013046265","0.9917320013046265","0.9917320013046265","","","","","","","","",""
"21965","","","","0.9914568662643433","0.9914568662643433","0.9914568662643433","","","","","",""
"21978","0.9917218685150146","0.9917218685150146","0.9917218685150146","","","","","","","","",""
"21982","","","","0.991177499294281","0.991177499294281","0.991177499294281","","","","","",""
"21995","0.991769552230835","0.991769552230835","0.991769552230835","","","","","","","","",""
"21999","","","","0.9913536906242371","0.9913536906242371","0.9913536906242371","","","","","",""
"22012","0.9914601445198059","0.9914601445198059","0.9914601445198059","","","","","","","","",""
"22016","","","","0.9912909865379333","0.9912909865379333","0.9912909865379333","","","","","",""
"22029","0.9916200637817383","0.9916200637817383","0.9916200637817383","","","","","","","","",""
"22033","","","","0.9914307594299316","0.9914307594299316","0.9914307594299316","","","","","",""
"22046","0.9916569590568542","0.9916569590568542","0.9916569590568542","","","","","","","","",""
"22050","","","","0.9914116859436035","0.9914116859436035","0.9914116859436035","","","","","",""
"22063","0.991420328617096","0.991420328617096","0.991420328617096","","","","","","","","",""
"22067","","","","0.9914454817771912","0.9914454817771912","0.9914454817771912","","","","","",""
"22080","0.9915879964828491","0.9915879964828491","0.9915879964828491","","","","","","","","",""
"22082","","","","0.9914301037788391","0.9914301037788391","0.9914301037788391","","","","","",""
"22095","0.9915583729743958","0.9915583729743958","0.9915583729743958","","","","","","","","",""
"22099","","","","0.9915553331375122","0.9915553331375122","0.9915553331375122","","","","","",""
"22112","0.9917043447494507","0.9917043447494507","0.9917043447494507","","","","","","","","",""
"22116","","","","0.9917060732841492","0.9917060732841492","0.9917060732841492","","","","","",""
"22129","0.9916669726371765","0.9916669726371765","0.9916669726371765","","","","","","","","",""
"22133","","","","0.9914632439613342","0.9914632439613342","0.9914632439613342","","","","","",""
"22146","0.9916459321975708","0.9916459321975708","0.9916459321975708","","","","","","","","",""
"22150","","","","0.9916493892669678","0.9916493892669678","0.9916493892669678","","","","","",""
"22163","0.9916244149208069","0.9916244149208069","0.9916244149208069","","","","","","","","",""
"22167","","","","0.9914632439613342","0.9914632439613342","0.9914632439613342","","","","","",""
"22180","0.9916185736656189","0.9916185736656189","0.9916185736656189","","","","","","","","",""
"22184","","","","0.9917327761650085","0.9917327761650085","0.9917327761650085","","","","","",""
"22197","0.9917272329330444","0.9917272329330444","0.9917272329330444","","","","","","","","",""
"22201","","","","0.9913907647132874","0.9913907647132874","0.9913907647132874","","","","","",""
"22218","","","","0.9913407564163208","0.9913407564163208","0.9913407564163208","","","","","",""
"22231","0.9915226101875305","0.9915226101875305","0.9915226101875305","","","","","","","","",""
"22235","","","","0.9913232922554016","0.9913232922554016","0.9913232922554016","","","","","",""
"22248","0.9915459752082825","0.9915459752082825","0.9915459752082825","","","","","","","","",""
"22250","","","","0.9914730191230774","0.9914730191230774","0.9914730191230774","","","","","",""
