"Step","sample_1M - val/loss_epoch","sample_1M - val/loss_epoch__MIN","sample_1M - val/loss_epoch__MAX","sample_100k - val/loss_epoch","sample_100k - val/loss_epoch__MIN","sample_100k - val/loss_epoch__MAX","sample_10k - val/loss_epoch","sample_10k - val/loss_epoch__MIN","sample_10k - val/loss_epoch__MAX","sample_2k - val/loss_epoch","sample_2k - val/loss_epoch__MIN","sample_2k - val/loss_epoch__MAX"
"92275","0.02097054198384285","0.02097054198384285","0.02097054198384285","","","","","","","","",""
"92285","","","","0.02309381403028965","0.02309381403028965","0.02309381403028965","","","","","",""
"92292","0.02088080532848835","0.02088080532848835","0.02088080532848835","","","","","","","","",""
"92302","","","","0.02282181940972805","0.02282181940972805","0.02282181940972805","","","","","",""
"92309","0.02115715853869915","0.02115715853869915","0.02115715853869915","","","","","","","","",""
"92319","","","","0.02306244894862175","0.02306244894862175","0.02306244894862175","","","","","",""
"92326","0.02129472978413105","0.02129472978413105","0.02129472978413105","","","","","","","","",""
"92336","","","","0.0227995365858078","0.0227995365858078","0.0227995365858078","","","","","",""
"92343","0.0213303342461586","0.0213303342461586","0.0213303342461586","","","","","","","","",""
"92353","","","","0.0227830670773983","0.0227830670773983","0.0227830670773983","","","","","",""
"92360","0.02098858542740345","0.02098858542740345","0.02098858542740345","","","","","","","","",""
"92370","","","","0.02268521673977375","0.02268521673977375","0.02268521673977375","","","","","",""
"92377","0.02083418145775795","0.02083418145775795","0.02083418145775795","","","","","","","","",""
"92387","","","","0.0225529745221138","0.0225529745221138","0.0225529745221138","","","","","",""
"92394","0.02095782570540905","0.02095782570540905","0.02095782570540905","","","","","","","","",""
"92404","","","","0.023040771484375","0.023040771484375","0.023040771484375","","","","","",""
"92411","0.02112373523414135","0.02112373523414135","0.02112373523414135","","","","","","","","",""
"92421","","","","0.0231968704611063","0.0231968704611063","0.0231968704611063","","","","","",""
"92428","0.02073088102042675","0.02073088102042675","0.02073088102042675","","","","","","","","",""
"92438","","","","0.0229346863925457","0.0229346863925457","0.0229346863925457","","","","","",""
"92443","0.02100239135324955","0.02100239135324955","0.02100239135324955","","","","","","","","",""
"92453","","","","0.0226883664727211","0.0226883664727211","0.0226883664727211","","","","","",""
"92460","0.0211341492831707","0.0211341492831707","0.0211341492831707","","","","","","","","",""
"92470","","","","0.02288818359375","0.02288818359375","0.02288818359375","","","","","",""
"92477","0.02080547995865345","0.02080547995865345","0.02080547995865345","","","","","","","","",""
"92487","","","","0.0226864293217659","0.0226864293217659","0.0226864293217659","","","","","",""
"92494","0.02098858542740345","0.02098858542740345","0.02098858542740345","","","","","","","","",""
"92504","","","","0.02280244417488575","0.02280244417488575","0.02280244417488575","","","","","",""
"92511","0.0208729337900877","0.0208729337900877","0.0208729337900877","","","","","","","","",""
"92521","","","","0.02269732765853405","0.02269732765853405","0.02269732765853405","","","","","",""
"92528","0.02129424549639225","0.02129424549639225","0.02129424549639225","","","","","","","","",""
"92538","","","","0.022889394313097","0.022889394313097","0.022889394313097","","","","","",""
"92545","0.0209499541670084","0.0209499541670084","0.0209499541670084","","","","","","","","",""
"92555","","","","0.02324688620865345","0.02324688620865345","0.02324688620865345","","","","","",""
"92562","0.02094377763569355","0.02094377763569355","0.02094377763569355","","","","","","","","",""
"92572","","","","0.0229191854596138","0.0229191854596138","0.0229191854596138","","","","","",""
"92579","0.0209200419485569","0.0209200419485569","0.0209200419485569","","","","","","","","",""
"92589","","","","0.0229201540350914","0.0229201540350914","0.0229201540350914","","","","","",""
"92596","0.0205803532153368","0.0205803532153368","0.0205803532153368","","","","","","","","",""
"92606","","","","0.0227991733700037","0.0227991733700037","0.0227991733700037","","","","","",""
"92611","0.0210543442517519","0.0210543442517519","0.0210543442517519","","","","","","","","",""
"92621","","","","0.0228551235049963","0.0228551235049963","0.0228551235049963","","","","","",""
"92628","0.02086590975522995","0.02086590975522995","0.02086590975522995","","","","","","","","",""
"92638","","","","0.02296920120716095","0.02296920120716095","0.02296920120716095","","","","","",""
"92645","0.0207351204007864","0.0207351204007864","0.0207351204007864","","","","","","","","",""
"92655","","","","0.0228583924472332","0.0228583924472332","0.0228583924472332","","","","","",""
"92662","0.02092815563082695","0.02092815563082695","0.02092815563082695","","","","","","","","",""
"92672","","","","0.02309478260576725","0.02309478260576725","0.02309478260576725","","","","","",""
"92689","","","","0.0230691097676754","0.0230691097676754","0.0230691097676754","","","","","",""
"92696","0.0209775660187006","0.0209775660187006","0.0209775660187006","","","","","","","","",""
"92706","","","","0.02273971401154995","0.02273971401154995","0.02273971401154995","","","","","",""
"92713","0.0210712980479002","0.0210712980479002","0.0210712980479002","","","","","","","","",""
"92723","","","","0.02304755337536335","0.02304755337536335","0.02304755337536335","","","","","",""
"92730","0.02114298939704895","0.02114298939704895","0.02114298939704895","","","","","","","","",""
"92740","","","","0.0228444654494524","0.0228444654494524","0.0228444654494524","","","","","",""
"92747","0.02094111405313015","0.02094111405313015","0.02094111405313015","","","","","","","","",""
"92757","","","","0.0230844896286726","0.0230844896286726","0.0230844896286726","","","","","",""
"92764","0.02123333141207695","0.02123333141207695","0.02123333141207695","","","","","","","","",""
"92774","","","","0.02338348887860775","0.02338348887860775","0.02338348887860775","","","","","",""
"92779","0.02120039239525795","0.02120039239525795","0.02120039239525795","","","","","","","","",""
"92789","","","","0.0231036227196455","0.0231036227196455","0.0231036227196455","","","","","",""
"92796","0.02109709195792675","0.02109709195792675","0.02109709195792675","","","","","","","","",""
"92806","","","","0.02375369518995285","0.02375369518995285","0.02375369518995285","","","","","",""
"92813","0.02106257900595665","0.02106257900595665","0.02106257900595665","","","","","","","","",""
"92823","","","","0.0227196104824543","0.0227196104824543","0.0227196104824543","","","","","",""
"92830","0.02109309658408165","0.02109309658408165","0.02109309658408165","","","","","","","","",""
"92840","","","","0.0227835513651371","0.0227835513651371","0.0227835513651371","","","","","",""
"92847","0.0211663618683815","0.0211663618683815","0.0211663618683815","","","","","","","","",""
"92857","","","","0.0228752251714468","0.0228752251714468","0.0228752251714468","","","","","",""
"92864","0.021256098523736","0.021256098523736","0.021256098523736","","","","","","","","",""
"92881","0.0209042988717556","0.0209042988717556","0.0209042988717556","","","","","","","","",""
"92883","","","","0.023103017359972","0.023103017359972","0.023103017359972","","","","","",""
"92898","0.0209325160831213","0.0209325160831213","0.0209325160831213","","","","","","","","",""
"92900","","","","0.0229482501745224","0.0229482501745224","0.0229482501745224","","","","","",""
"92915","0.02096012607216835","0.02096012607216835","0.02096012607216835","0.02262333407998085","0.02262333407998085","0.02262333407998085","","","","","",""
"92932","0.02135370671749115","0.02135370671749115","0.02135370671749115","0.02292766235768795","0.02292766235768795","0.02292766235768795","","","","","",""
"92947","0.02103387750685215","0.02103387750685215","0.02103387750685215","","","","","","","","",""
"92949","","","","0.0232686847448349","0.0232686847448349","0.0232686847448349","","","","","",""
"92964","0.02110847644507885","0.02110847644507885","0.02110847644507885","","","","","","","","",""
"92966","","","","0.0227375328540802","0.0227375328540802","0.0227375328540802","","","","","",""
"92981","0.02120584063231945","0.02120584063231945","0.02120584063231945","","","","","","","","",""
"92983","","","","0.0230223648250103","0.0230223648250103","0.0230223648250103","","","","","",""
"92998","0.02085488848388195","0.02085488848388195","0.02085488848388195","","","","","","","","",""
"93000","","","","0.0227322056889534","0.0227322056889534","0.0227322056889534","","","","","",""
"93015","0.02089788019657135","0.02089788019657135","0.02089788019657135","","","","","","","","",""
"93017","","","","0.0231144018471241","0.0231144018471241","0.0231144018471241","","","","","",""
"93032","0.0209656972438097","0.0209656972438097","0.0209656972438097","","","","","","","","",""
"93034","","","","0.0231754370033741","0.0231754370033741","0.0231754370033741","","","","","",""
"93049","0.0208137147128582","0.0208137147128582","0.0208137147128582","","","","","","","","",""
"93051","","","","0.0228695347905159","0.0228695347905159","0.0228695347905159","","","","","",""
"93066","0.02103315107524395","0.02103315107524395","0.02103315107524395","","","","","","","","",""
"93068","","","","0.02272578701376915","0.02272578701376915","0.02272578701376915","","","","","",""
"93083","0.02097235806286335","0.02097235806286335","0.02097235806286335","0.02255685068666935","0.02255685068666935","0.02255685068666935","","","","","",""
"93100","0.02123466320335865","0.02123466320335865","0.02123466320335865","0.02256193570792675","0.02256193570792675","0.02256193570792675","","","","","",""
"93115","0.02114117331802845","0.02114117331802845","0.02114117331802845","","","","","","","","",""
"93117","","","","0.02263992466032505","0.02263992466032505","0.02263992466032505","","","","","",""
"93132","0.0207056924700737","0.0207056924700737","0.0207056924700737","","","","","","","","",""
"93134","","","","0.02258761040866375","0.02258761040866375","0.02258761040866375","","","","","",""
"93149","0.0210842564702034","0.0210842564702034","0.0210842564702034","","","","","","","","",""
"93151","","","","0.0226447694003582","0.0226447694003582","0.0226447694003582","","","","","",""
"93166","0.0208263099193573","0.0208263099193573","0.0208263099193573","","","","","","","","",""
"93168","","","","0.02298506535589695","0.02298506535589695","0.02298506535589695","","","","","",""
"93183","0.02100493386387825","0.02100493386387825","0.02100493386387825","","","","","","","","",""
"93185","","","","0.02256096713244915","0.02256096713244915","0.02256096713244915","","","","","",""
"93200","0.02118694968521595","0.02118694968521595","0.02118694968521595","","","","","","","","",""
"93202","","","","0.0231170654296875","0.0231170654296875","0.0231170654296875","","","","","",""
"93217","0.02057417668402195","0.02057417668402195","0.02057417668402195","","","","","","","","",""
"93219","","","","0.02273123525083065","0.02273123525083065","0.02273123525083065","","","","","",""
"93234","0.0209074467420578","0.0209074467420578","0.0209074467420578","","","","","","","","",""
"93236","","","","0.0231190025806427","0.0231190025806427","0.0231190025806427","","","","","",""
"93251","0.0214211605489254","0.0214211605489254","0.0214211605489254","0.0225813128054142","0.0225813128054142","0.0225813128054142","","","","","",""
"93268","0.0211041159927845","0.0211041159927845","0.0211041159927845","0.02304706908762455","0.02304706908762455","0.02304706908762455","","","","","",""
"93283","0.02103242464363575","0.02103242464363575","0.02103242464363575","","","","","","","","",""
"93285","","","","0.0231495201587677","0.0231495201587677","0.0231495201587677","","","","","",""
"93300","0.0207997877150774","0.0207997877150774","0.0207997877150774","","","","","","","","",""
"93302","","","","0.02271379716694355","0.02271379716694355","0.02271379716694355","","","","","",""
"93317","0.0210261270403862","0.0210261270403862","0.0210261270403862","","","","","","","","",""
"93319","","","","0.0229349285364151","0.0229349285364151","0.0229349285364151","","","","","",""
"93334","0.0207032710313797","0.0207032710313797","0.0207032710313797","","","","","","","","",""
"93336","","","","0.02302987314760685","0.02302987314760685","0.02302987314760685","","","","","",""
"93351","0.0211452916264534","0.0211452916264534","0.0211452916264534","","","","","","","","",""
"93353","","","","0.02294413186609745","0.02294413186609745","0.02294413186609745","","","","","",""
"93368","0.02118694968521595","0.02118694968521595","0.02118694968521595","","","","","","","","",""
"93370","","","","0.0231027752161026","0.0231027752161026","0.0231027752161026","","","","","",""
"93385","0.02088310569524765","0.02088310569524765","0.02088310569524765","","","","","","","","",""
"93387","","","","0.0228111632168293","0.0228111632168293","0.0228111632168293","","","","","",""
"93402","0.02126275934278965","0.02126275934278965","0.02126275934278965","","","","","","","","",""
"93404","","","","0.0229661725461483","0.0229661725461483","0.0229661725461483","","","","","",""
"93419","0.0209194365888834","0.0209194365888834","0.0209194365888834","0.02301413007080555","0.02301413007080555","0.02301413007080555","","","","","",""
"93436","0.02109660767018795","0.02109660767018795","0.02109660767018795","0.02281625010073185","0.02281625010073185","0.02281625010073185","","","","","",""
"93451","0.02102104015648365","0.02102104015648365","0.02102104015648365","","","","","","","","",""
"93453","","","","0.02277168445289135","0.02277168445289135","0.02277168445289135","","","","","",""
"93468","0.02112530916929245","0.02112530916929245","0.02112530916929245","","","","","","","","",""
"93470","","","","0.02268315851688385","0.02268315851688385","0.02268315851688385","","","","","",""
"93485","0.0209684818983078","0.0209684818983078","0.0209684818983078","","","","","","","","",""
"93487","","","","0.02272663451731205","0.02272663451731205","0.02272663451731205","","","","","",""
"93502","0.0211150161921978","0.0211150161921978","0.0211150161921978","","","","","","","","",""
"93504","","","","0.02301969937980175","0.02301969937980175","0.02301969937980175","","","","","",""
"93519","0.0208014827221632","0.0208014827221632","0.0208014827221632","","","","","","","","",""
"93521","","","","0.02324628084897995","0.02324628084897995","0.02324628084897995","","","","","",""
"93536","0.02111138217151165","0.02111138217151165","0.02111138217151165","","","","","","","","",""
"93538","","","","0.02335720881819725","0.02335720881819725","0.02335720881819725","","","","","",""
"93553","0.02114141546189785","0.02114141546189785","0.02114141546189785","","","","","","","","",""
"93555","","","","0.0230545774102211","0.0230545774102211","0.0230545774102211","","","","","",""
"93570","0.0207798071205616","0.0207798071205616","0.0207798071205616","","","","","","","","",""
"93572","","","","0.0227641761302948","0.0227641761302948","0.0227641761302948","","","","","",""
"93587","0.02077459916472435","0.02077459916472435","0.02077459916472435","0.02311004139482975","0.02311004139482975","0.02311004139482975","","","","","",""
"93604","0.0211046002805233","0.0211046002805233","0.0211046002805233","0.02318633534014225","0.02318633534014225","0.02318633534014225","","","","","",""
"93619","0.02129448764026165","0.02129448764026165","0.02129448764026165","","","","","","","","",""
"93621","","","","0.0231936015188694","0.0231936015188694","0.0231936015188694","","","","","",""
"93636","0.0209644865244627","0.0209644865244627","0.0209644865244627","","","","","","","","",""
"93638","","","","0.02291240356862545","0.02291240356862545","0.02291240356862545","","","","","",""
"93653","0.02067977748811245","0.02067977748811245","0.02067977748811245","","","","","","","","",""
"93655","","","","0.02315799705684185","0.02315799705684185","0.02315799705684185","","","","","",""
"93670","0.02066730335354805","0.02066730335354805","0.02066730335354805","","","","","","","","",""
"93672","","","","0.02289714477956295","0.02289714477956295","0.02289714477956295","","","","","",""
"93687","0.02117471769452095","0.02117471769452095","0.02117471769452095","","","","","","","","",""
"93689","","","","0.02327498234808445","0.02327498234808445","0.02327498234808445","","","","","",""
"93704","0.02083696611225605","0.02083696611225605","0.02083696611225605","","","","","","","","",""
"93706","","","","0.02293856255710125","0.02293856255710125","0.02293856255710125","","","","","",""
"93721","0.02098870649933815","0.02098870649933815","0.02098870649933815","","","","","","","","",""
"93723","","","","0.02283610962331295","0.02283610962331295","0.02283610962331295","","","","","",""
"93738","0.02076115645468235","0.02076115645468235","0.02076115645468235","","","","","","","","",""
"93740","","","","0.02292766235768795","0.02292766235768795","0.02292766235768795","","","","","",""
"93755","0.0208762027323246","0.0208762027323246","0.0208762027323246","0.0228724405169487","0.0228724405169487","0.0228724405169487","","","","","",""
"93772","0.02121831476688385","0.02121831476688385","0.02121831476688385","0.022854033857584","0.022854033857584","0.022854033857584","","","","","",""
"93787","0.020938690751791","0.020938690751791","0.020938690751791","","","","","","","","",""
"93789","","","","0.02274068258702755","0.02274068258702755","0.02274068258702755","","","","","",""
"93804","0.02072918601334095","0.02072918601334095","0.02072918601334095","","","","","","","","",""
"93806","","","","0.0233011394739151","0.0233011394739151","0.0233011394739151","","","","","",""
"93821","0.02048347145318985","0.02048347145318985","0.02048347145318985","","","","","","","","",""
"93823","","","","0.0228864885866642","0.0228864885866642","0.0228864885866642","","","","","",""
"93838","0.0211371760815382","0.0211371760815382","0.0211371760815382","","","","","","","","",""
"93840","","","","0.02295406349003315","0.02295406349003315","0.02295406349003315","","","","","",""
"93855","0.0209019985049963","0.0209019985049963","0.0209019985049963","","","","","","","","",""
"93857","","","","0.0229506716132164","0.0229506716132164","0.0229506716132164","","","","","",""
"93872","0.0211020577698946","0.0211020577698946","0.0211020577698946","","","","","","","","",""
"93874","","","","0.02285330556333065","0.02285330556333065","0.02285330556333065","","","","","",""
"93889","0.0208772923797369","0.0208772923797369","0.0208772923797369","","","","","","","","",""
"93891","","","","0.02286856435239315","0.02286856435239315","0.02286856435239315","","","","","",""
"93906","0.0209785345941782","0.0209785345941782","0.0209785345941782","","","","","","","","",""
"93908","","","","0.0233314149081707","0.0233314149081707","0.0233314149081707","","","","","",""
"93923","0.0209049042314291","0.0209049042314291","0.0209049042314291","0.02269950695335865","0.02269950695335865","0.02269950695335865","","","","","",""
"93940","0.0209491066634655","0.0209491066634655","0.0209491066634655","0.0232575424015522","0.0232575424015522","0.0232575424015522","","","","","",""
"93955","0.0207942184060812","0.0207942184060812","0.0207942184060812","","","","","","","","",""
"93957","","","","0.02306220680475235","0.02306220680475235","0.02306220680475235","","","","","",""
"93972","0.02074783481657505","0.02074783481657505","0.02074783481657505","","","","","","","","",""
"93974","","","","0.02308049239218235","0.02308049239218235","0.02308049239218235","","","","","",""
"93989","0.02052985318005085","0.02052985318005085","0.02052985318005085","","","","","","","","",""
"93991","","","","0.02277192659676075","0.02277192659676075","0.02277192659676075","","","","","",""
"94006","0.020847138017416","0.020847138017416","0.020847138017416","","","","","","","","",""
"94008","","","","0.0230423454195261","0.0230423454195261","0.0230423454195261","","","","","",""
"94023","0.02109684981405735","0.02109684981405735","0.02109684981405735","","","","","","","","",""
"94025","","","","0.0226117093116045","0.0226117093116045","0.0226117093116045","","","","","",""
"94040","0.02126130647957325","0.02126130647957325","0.02126130647957325","","","","","","","","",""
"94042","","","","0.0231136754155159","0.0231136754155159","0.0231136754155159","","","","","",""
"94057","0.02112397737801075","0.02112397737801075","0.02112397737801075","","","","","","","","",""
"94059","","","","0.0226764976978302","0.0226764976978302","0.0226764976978302","","","","","",""
"94074","0.0208301842212677","0.0208301842212677","0.0208301842212677","","","","","","","","",""
"94076","","","","0.0228919368237257","0.0228919368237257","0.0228919368237257","","","","","",""
"94091","0.02111295610666275","0.02111295610666275","0.02111295610666275","0.0226101353764534","0.0226101353764534","0.0226101353764534","","","","","",""
"94108","0.0210714191198349","0.0210714191198349","0.0210714191198349","0.02279275469481945","0.02279275469481945","0.02279275469481945","","","","","",""
"94123","0.021269541233778","0.021269541233778","0.021269541233778","","","","","","","","",""
"94125","","","","0.02312699519097805","0.02312699519097805","0.02312699519097805","","","","","",""
"94140","0.0213642418384552","0.0213642418384552","0.0213642418384552","","","","","","","","",""
"94142","","","","0.02314140647649765","0.02314140647649765","0.02314140647649765","","","","","",""
"94157","0.0209355428814888","0.0209355428814888","0.0209355428814888","","","","","","","","",""
"94159","","","","0.0227335374802351","0.0227335374802351","0.0227335374802351","","","","","",""
"94174","0.02112639881670475","0.02112639881670475","0.02112639881670475","","","","","","","","",""
"94176","","","","0.02284749411046505","0.02284749411046505","0.02284749411046505","","","","","",""
"94191","0.02100578136742115","0.02100578136742115","0.02100578136742115","","","","","","","","",""
"94193","","","","0.0229159165173769","0.0229159165173769","0.0229159165173769","","","","","",""
"94208","0.02114298939704895","0.02114298939704895","0.02114298939704895","","","","","","","","",""
"94210","","","","0.0228847935795784","0.0228847935795784","0.0228847935795784","","","","","",""
"94225","0.0211457759141922","0.0211457759141922","0.0211457759141922","","","","","","","","",""
"94227","","","","0.0226929672062397","0.0226929672062397","0.0226929672062397","","","","","",""
"94242","0.02115376852452755","0.02115376852452755","0.02115376852452755","","","","","","","","",""
"94244","","","","0.0227806456387043","0.0227806456387043","0.0227806456387043","","","","","",""
"94259","0.0212409608066082","0.0212409608066082","0.0212409608066082","0.02321830578148365","0.02321830578148365","0.02321830578148365","","","","","",""
"94276","0.0209982730448246","0.0209982730448246","0.0209982730448246","0.0228697769343853","0.0228697769343853","0.0228697769343853","","","","","",""
"94291","0.02100650779902935","0.02100650779902935","0.02100650779902935","","","","","","","","",""
"94293","","","","0.0228586345911026","0.0228586345911026","0.0228586345911026","","","","","",""
"94308","0.02109261229634285","0.02109261229634285","0.02109261229634285","","","","","","","","",""
"94310","","","","0.0232516098767519","0.0232516098767519","0.0232516098767519","","","","","",""
"94325","0.021121796220541","0.021121796220541","0.021121796220541","","","","","","","","",""
"94327","","","","0.02298591285943985","0.02298591285943985","0.02298591285943985","","","","","",""
"94342","0.0213291235268116","0.0213291235268116","0.0213291235268116","","","","","","","","",""
"94344","","","","0.022749038413167","0.022749038413167","0.022749038413167","","","","","",""
"94359","0.02109321765601635","0.02109321765601635","0.02109321765601635","","","","","","","","",""
"94361","","","","0.02260286919772625","0.02260286919772625","0.02260286919772625","","","","","",""
"94376","0.0213911272585392","0.0213911272585392","0.0213911272585392","","","","","","","","",""
"94378","","","","0.02291361428797245","0.02291361428797245","0.02291361428797245","","","","","",""
"94393","0.0211799256503582","0.0211799256503582","0.0211799256503582","","","","","","","","",""
"94395","","","","0.0230582095682621","0.0230582095682621","0.0230582095682621","","","","","",""
"94410","0.02132185734808445","0.02132185734808445","0.02132185734808445","","","","","","","","",""
"94412","","","","0.02324434369802475","0.02324434369802475","0.02324434369802475","","","","","",""
"94427","0.02088044211268425","0.02088044211268425","0.02088044211268425","0.02289799228310585","0.02289799228310585","0.02289799228310585","","","","","",""
"94444","0.02108013816177845","0.02108013816177845","0.02108013816177845","0.0231342613697052","0.0231342613697052","0.0231342613697052","","","","","",""
"94459","0.02111077681183815","0.02111077681183815","0.02111077681183815","","","","","","","","",""
"94461","","","","0.0230850949883461","0.0230850949883461","0.0230850949883461","","","","","",""
"94476","0.0210113525390625","0.0210113525390625","0.0210113525390625","","","","","","","","",""
"94478","","","","0.0232376828789711","0.0232376828789711","0.0232376828789711","","","","","",""
"94493","0.021072993054986","0.021072993054986","0.021072993054986","","","","","","","","",""
"94495","","","","0.02285270020365715","0.02285270020365715","0.02285270020365715","","","","","",""
"94510","0.0209027249366045","0.0209027249366045","0.0209027249366045","","","","","","","","",""
"94512","","","","0.02342793345451355","0.02342793345451355","0.02342793345451355","","","","","",""
"94527","0.02068207785487175","0.02068207785487175","0.02068207785487175","","","","","","","","",""
"94529","","","","0.0227940883487463","0.0227940883487463","0.0227940883487463","","","","","",""
"94544","0.0206779595464468","0.0206779595464468","0.0206779595464468","","","","","","","","",""
"94546","","","","0.02288382314145565","0.02288382314145565","0.02288382314145565","","","","","",""
"94561","0.02102176658809185","0.02102176658809185","0.02102176658809185","","","","","","","","",""
"94570","","","","0.02268134243786335","0.02268134243786335","0.02268134243786335","","","","","",""
"94578","0.0211485605686903","0.0211485605686903","0.0211485605686903","","","","","","","","",""
"94587","","","","0.0231159757822752","0.0231159757822752","0.0231159757822752","","","","","",""
"94595","0.0209929458796978","0.0209929458796978","0.0209929458796978","","","","","","","","",""
"94604","","","","0.02330683171749115","0.02330683171749115","0.02330683171749115","","","","","",""
"94612","0.0209371168166399","0.0209371168166399","0.0209371168166399","","","","","","","","",""
"94621","","","","0.0234382264316082","0.0234382264316082","0.0234382264316082","","","","","",""
"94627","0.0211963951587677","0.0211963951587677","0.0211963951587677","","","","","","","","",""
"94638","","","","0.02310846745967865","0.02310846745967865","0.02310846745967865","","","","","",""
"94644","0.0207188930362463","0.0207188930362463","0.0207188930362463","","","","","","","","",""
"94655","","","","0.02315618097782135","0.02315618097782135","0.02315618097782135","","","","","",""
"94661","0.02134086936712265","0.02134086936712265","0.02134086936712265","","","","","","","","",""
"94672","","","","0.0228108000010252","0.0228108000010252","0.0228108000010252","","","","","",""
"94678","0.0210555549710989","0.0210555549710989","0.0210555549710989","","","","","","","","",""
"94689","","","","0.0228609349578619","0.0228609349578619","0.0228609349578619","","","","","",""
"94695","0.0214239452034235","0.0214239452034235","0.0214239452034235","","","","","","","","",""
"94706","","","","0.02301776222884655","0.02301776222884655","0.02301776222884655","","","","","",""
"94712","0.02112300880253315","0.02112300880253315","0.02112300880253315","","","","","","","","",""
"94723","","","","0.02269369550049305","0.02269369550049305","0.02269369550049305","","","","","",""
"94729","0.02120051346719265","0.02120051346719265","0.02120051346719265","","","","","","","","",""
"94738","","","","0.0226114671677351","0.0226114671677351","0.0226114671677351","","","","","",""
"94746","0.0211951844394207","0.0211951844394207","0.0211951844394207","","","","","","","","",""
"94755","","","","0.0227808877825737","0.0227808877825737","0.0227808877825737","","","","","",""
"94763","0.0208753552287817","0.0208753552287817","0.0208753552287817","","","","","","","","",""
"94772","","","","0.0227950569242239","0.0227950569242239","0.0227950569242239","","","","","",""
"94780","0.0210722666233778","0.0210722666233778","0.0210722666233778","","","","","","","","",""
"94789","","","","0.02253093384206295","0.02253093384206295","0.02253093384206295","","","","","",""
"94795","0.02119893953204155","0.02119893953204155","0.02119893953204155","","","","","","","","",""
"94806","","","","0.02254352904856205","0.02254352904856205","0.02254352904856205","","","","","",""
"94812","0.02077762596309185","0.02077762596309185","0.02077762596309185","","","","","","","","",""
"94823","","","","0.0227686557918787","0.0227686557918787","0.0227686557918787","","","","","",""
"94829","0.02111077681183815","0.02111077681183815","0.02111077681183815","","","","","","","","",""
"94840","","","","0.0232815220952034","0.0232815220952034","0.0232815220952034","","","","","",""
"94846","0.02097332663834095","0.02097332663834095","0.02097332663834095","","","","","","","","",""
"94857","","","","0.0231625996530056","0.0231625996530056","0.0231625996530056","","","","","",""
"94863","0.02089533768594265","0.02089533768594265","0.02089533768594265","","","","","","","","",""
"94874","","","","0.02300468273460865","0.02300468273460865","0.02300468273460865","","","","","",""
"94880","0.0212990902364254","0.0212990902364254","0.0212990902364254","","","","","","","","",""
"94891","","","","0.02318197675049305","0.02318197675049305","0.02318197675049305","","","","","",""
"94906","","","","0.02346244640648365","0.02346244640648365","0.02346244640648365","","","","","",""
"94914","0.02121492475271225","0.02121492475271225","0.02121492475271225","","","","","","","","",""
"94923","","","","0.0228128582239151","0.0228128582239151","0.0228128582239151","","","","","",""
"94931","0.02123514749109745","0.02123514749109745","0.02123514749109745","","","","","","","","",""
"94940","","","","0.02299087680876255","0.02299087680876255","0.02299087680876255","","","","","",""
"94948","0.02114311046898365","0.02114311046898365","0.02114311046898365","","","","","","","","",""
"94957","","","","0.0230247862637043","0.0230247862637043","0.0230247862637043","","","","","",""
"94963","0.02097599022090435","0.02097599022090435","0.02097599022090435","","","","","","","","",""
"94974","","","","0.02297053299844265","0.02297053299844265","0.02297053299844265","","","","","",""
"94980","0.02101873978972435","0.02101873978972435","0.02101873978972435","","","","","","","","",""
"94991","","","","0.02292826771736145","0.02292826771736145","0.02292826771736145","","","","","",""
"94997","0.0209799874573946","0.0209799874573946","0.0209799874573946","","","","","","","","",""
"95008","","","","0.0227191261947155","0.0227191261947155","0.0227191261947155","","","","","",""
"95014","0.02057490311563015","0.02057490311563015","0.02057490311563015","","","","","","","","",""
"95025","","","","0.0226708073168993","0.0226708073168993","0.0226708073168993","","","","","",""
"95031","0.0209818035364151","0.0209818035364151","0.0209818035364151","","","","","","","","",""
"95042","","","","0.02270083874464035","0.02270083874464035","0.02270083874464035","","","","","",""
"95048","0.0208265520632267","0.0208265520632267","0.0208265520632267","","","","","","","","",""
"95059","","","","0.0226617231965065","0.0226617231965065","0.0226617231965065","","","","","",""
"95065","0.0211479552090168","0.0211479552090168","0.0211479552090168","","","","","","","","",""
"95074","","","","0.02254183404147625","0.02254183404147625","0.02254183404147625","","","","","",""
"95082","0.02094329334795475","0.02094329334795475","0.02094329334795475","","","","","","","","",""
"95091","","","","0.0227842777967453","0.0227842777967453","0.0227842777967453","","","","","",""
"95099","0.02086288295686245","0.02086288295686245","0.02086288295686245","","","","","","","","",""
"95108","","","","0.02286420576274395","0.02286420576274395","0.02286420576274395","","","","","",""
"95116","0.0209952462464571","0.0209952462464571","0.0209952462464571","","","","","","","","",""
"95125","","","","0.02313644252717495","0.02313644252717495","0.02313644252717495","","","","","",""
"95131","0.0211455337703228","0.0211455337703228","0.0211455337703228","","","","","","","","",""
"95142","","","","0.0234682597219944","0.0234682597219944","0.0234682597219944","","","","","",""
"95148","0.0210597924888134","0.0210597924888134","0.0210597924888134","","","","","","","","",""
"95159","","","","0.02268267422914505","0.02268267422914505","0.02268267422914505","","","","","",""
"95165","0.02095576748251915","0.02095576748251915","0.02095576748251915","","","","","","","","",""
"95176","","","","0.02336653508245945","0.02336653508245945","0.02336653508245945","","","","","",""
"95182","0.02111222967505455","0.02111222967505455","0.02111222967505455","","","","","","","","",""
"95193","","","","0.0233287513256073","0.0233287513256073","0.0233287513256073","","","","","",""
