ref	continent	sample	maf_bin	accuracy
noREF	EAST_ASIA	HGDP01212	[0.18, 0.3)	0.964413590827715
noREF	EAST_ASIA	HGDP01212	[0.3, 0.51)	0.9485161056822294
noREF	EAST_ASIA	HGDP01213	[0.01, 0.03)	0.9883022069278655
noREF	EAST_ASIA	HGDP01213	[0.03, 0.06)	0.9783032378245093
noREF	EAST_ASIA	HGDP01213	[0.06, 0.1)	0.9818411847882713
noREF	EAST_ASIA	HGDP01213	[0.1, 0.18)	0.9780844575386366
noREF	EAST_ASIA	HGDP01213	[0.18, 0.3)	0.9626137965184931
noREF	EAST_ASIA	HGDP01213	[0.3, 0.51)	0.9464752483210681
noREF	EAST_ASIA	HGDP01214	[0.01, 0.03)	0.9883977966567491
noREF	EAST_ASIA	HGDP01214	[0.03, 0.06)	0.9841392899828796
noREF	EAST_ASIA	HGDP01214	[0.06, 0.1)	0.9778117989772377
noREF	EAST_ASIA	HGDP01214	[0.1, 0.18)	0.9684791785117416
noREF	EAST_ASIA	HGDP01214	[0.18, 0.3)	0.9584618900697064
noREF	EAST_ASIA	HGDP01214	[0.3, 0.51)	0.9455603812281337
noREF	EAST_ASIA	HGDP01220	[0.01, 0.03)	0.9862589764729779
noREF	EAST_ASIA	HGDP01220	[0.03, 0.06)	0.9827610341226003
noREF	EAST_ASIA	HGDP01220	[0.06, 0.1)	0.9747924175251703
noREF	EAST_ASIA	HGDP01220	[0.1, 0.18)	0.9743543357281921
noREF	EAST_ASIA	HGDP01220	[0.18, 0.3)	0.9589285034091343
noREF	EAST_ASIA	HGDP01220	[0.3, 0.51)	0.9476112920738328
noREF	EAST_ASIA	HGDP01222	[0.01, 0.03)	0.9860080534346586
noREF	EAST_ASIA	HGDP01222	[0.03, 0.06)	0.9858836450560455
noREF	EAST_ASIA	HGDP01222	[0.06, 0.1)	0.9813521300460349
noREF	EAST_ASIA	HGDP01222	[0.1, 0.18)	0.973914991126962
noREF	EAST_ASIA	HGDP01222	[0.18, 0.3)	0.9606521159486535
noREF	EAST_ASIA	HGDP01222	[0.3, 0.51)	0.949229903084409
noREF	EAST_ASIA	HGDP01224	[0.01, 0.03)	0.9861155918796525
noREF	EAST_ASIA	HGDP01224	[0.03, 0.06)	0.9874341828988596
noREF	EAST_ASIA	HGDP01224	[0.06, 0.1)	0.9834252968881234
noREF	EAST_ASIA	HGDP01224	[0.1, 0.18)	0.9764218397339811
noREF	EAST_ASIA	HGDP01224	[0.18, 0.3)	0.9602521616577153
noREF	EAST_ASIA	HGDP01224	[0.3, 0.51)	0.9448264768568786
noREF	EAST_ASIA	HGDP01225	[0.01, 0.03)	0.9879556941606624
noREF	EAST_ASIA	HGDP01225	[0.03, 0.06)	0.9864004910036503
noREF	EAST_ASIA	HGDP01225	[0.06, 0.1)	0.9857642543509925
noREF	EAST_ASIA	HGDP01225	[0.1, 0.18)	0.9785927189400595
noREF	EAST_ASIA	HGDP01225	[0.18, 0.3)	0.9628423418276006
noREF	EAST_ASIA	HGDP01225	[0.3, 0.51)	0.952336429806571
noREF	EAST_ASIA	HGDP01231	[0.01, 0.03)	0.988051283889546
noREF	EAST_ASIA	HGDP01231	[0.03, 0.06)	0.9858621098082286
noREF	EAST_ASIA	HGDP01231	[0.06, 0.1)	0.9828405575224062
noREF	EAST_ASIA	HGDP01231	[0.1, 0.18)	0.9747333781292534
noREF	EAST_ASIA	HGDP01231	[0.18, 0.3)	0.9617853197729782
noREF	EAST_ASIA	HGDP01231	[0.3, 0.51)	0.9471689387541722
noREF	EAST_ASIA	HGDP01233	[0.01, 0.03)	0.987812309567337
noREF	EAST_ASIA	HGDP01233	[0.03, 0.06)	0.9866266111057274
noREF	EAST_ASIA	HGDP01233	[0.06, 0.1)	0.9835847712605919
noREF	EAST_ASIA	HGDP01233	[0.1, 0.18)	0.9762926207336194
noREF	EAST_ASIA	HGDP01233	[0.18, 0.3)	0.9599379118576924
noREF	EAST_ASIA	HGDP01233	[0.3, 0.51)	0.9513411348373347
noREF	EAST_ASIA	HGDP01234	[0.01, 0.03)	0.9904768732599682
noREF	EAST_ASIA	HGDP01234	[0.03, 0.06)	0.9863035823884743
noREF	EAST_ASIA	HGDP01234	[0.06, 0.1)	0.9819049745372586
noREF	EAST_ASIA	HGDP01234	[0.1, 0.18)	0.9736737823262865
noREF	EAST_ASIA	HGDP01234	[0.18, 0.3)	0.9616234335123605
noREF	EAST_ASIA	HGDP01234	[0.3, 0.51)	0.9448767442795672
noREF	EAST_ASIA	HGDP01239	[0.01, 0.03)	0.9884216940889701
noREF	EAST_ASIA	HGDP01239	[0.03, 0.06)	0.9848391855369276
noREF	EAST_ASIA	HGDP01239	[0.06, 0.1)	0.9774396921081449
noREF	EAST_ASIA	HGDP01239	[0.1, 0.18)	0.9737513137265038
noREF	EAST_ASIA	HGDP01239	[0.18, 0.3)	0.9599855254637565
noREF	EAST_ASIA	HGDP01239	[0.3, 0.51)	0.929605501266739
noREF	EAST_ASIA	HGDP01243	[0.01, 0.03)	0.9869878481557157
noREF	EAST_ASIA	HGDP01243	[0.03, 0.06)	0.9834716973005566
noREF	EAST_ASIA	HGDP01243	[0.06, 0.1)	0.9703483983457192
noREF	EAST_ASIA	HGDP01243	[0.1, 0.18)	0.9750262745300735
noREF	EAST_ASIA	HGDP01243	[0.18, 0.3)	0.9620900468517883
noREF	EAST_ASIA	HGDP01243	[0.3, 0.51)	0.9506072304660795
noREF	EAST_ASIA	HGDP01244	[0.01, 0.03)	0.9884575402373016
noREF	EAST_ASIA	HGDP01244	[0.03, 0.06)	0.9853883343562576
noREF	EAST_ASIA	HGDP01244	[0.06, 0.1)	0.9815222360433344
noREF	EAST_ASIA	HGDP01244	[0.1, 0.18)	0.9825640495511794
noREF	EAST_ASIA	HGDP01244	[0.18, 0.3)	0.9680131794461586
noREF	EAST_ASIA	HGDP01244	[0.3, 0.51)	0.9497225238267583
noREF	EAST_ASIA	HGDP01249	[0.01, 0.03)	0.987788412135116
noREF	EAST_ASIA	HGDP01249	[0.03, 0.06)	0.9864112586275586
noREF	EAST_ASIA	HGDP01249	[0.06, 0.1)	0.9796723333227018
noREF	EAST_ASIA	HGDP01249	[0.1, 0.18)	0.9709515687186643
noREF	EAST_ASIA	HGDP01249	[0.18, 0.3)	0.9573096408029558
noREF	EAST_ASIA	HGDP01249	[0.3, 0.51)	0.9501749306309567
noREF	EAST_ASIA	HGDP01287	[0.01, 0.03)	0.987418001935692
noREF	EAST_ASIA	HGDP01287	[0.03, 0.06)	0.9841177547350627
noREF	EAST_ASIA	HGDP01287	[0.06, 0.1)	0.9774822186074699
noREF	EAST_ASIA	HGDP01287	[0.1, 0.18)	0.9704002343171206
noREF	EAST_ASIA	HGDP01287	[0.18, 0.3)	0.9571001409362739
noREF	EAST_ASIA	HGDP01287	[0.3, 0.51)	0.9430470100936985
noREF	EAST_ASIA	HGDP01288	[0.01, 0.03)	0.9889952324622721
noREF	EAST_ASIA	HGDP01288	[0.03, 0.06)	0.9878756554791054
noREF	EAST_ASIA	HGDP01288	[0.06, 0.1)	0.97939591107709
noREF	EAST_ASIA	HGDP01288	[0.1, 0.18)	0.9711152461191226
noREF	EAST_ASIA	HGDP01288	[0.18, 0.3)	0.9606045023425894
noREF	EAST_ASIA	HGDP01288	[0.3, 0.51)	0.9506474444042305
noREF	EAST_ASIA	HGDP01292	[0.01, 0.03)	0.9906441552855146
noREF	EAST_ASIA	HGDP01292	[0.03, 0.06)	0.9822441881749955
noREF	EAST_ASIA	HGDP01292	[0.06, 0.1)	0.9760894757545796
noREF	EAST_ASIA	HGDP01292	[0.1, 0.18)	0.9754053169311349
noREF	EAST_ASIA	HGDP01292	[0.18, 0.3)	0.9610996838456557
noREF	EAST_ASIA	HGDP01292	[0.3, 0.51)	0.9437004865886516
noREF	EAST_ASIA	HGDP01295	[0.01, 0.03)	0.9883977966567493
noREF	EAST_ASIA	HGDP01295	[0.03, 0.06)	0.9848391855369276
noREF	EAST_ASIA	HGDP01295	[0.06, 0.1)	0.9772057963618579
noREF	EAST_ASIA	HGDP01295	[0.1, 0.18)	0.970581140917627
noREF	EAST_ASIA	HGDP01295	[0.18, 0.3)	0.9624614329790881
noREF	EAST_ASIA	HGDP01295	[0.3, 0.51)	0.9498331121566734
noREF	EAST_ASIA	HGDP01309	[0.01, 0.03)	0.9914925141293567
noREF	EAST_ASIA	HGDP01309	[0.03, 0.06)	0.9859913212951299
noREF	EAST_ASIA	HGDP01309	[0.06, 0.1)	0.9790556990824908
noREF	EAST_ASIA	HGDP01309	[0.1, 0.18)	0.9752588687307249
noREF	EAST_ASIA	HGDP01309	[0.18, 0.3)	0.9633089551670285
noREF	EAST_ASIA	HGDP01309	[0.3, 0.51)	0.9490589938472674
noREF	EAST_ASIA	HGDP01310	[0.01, 0.03)	0.9905485655566308
noREF	EAST_ASIA	HGDP01310	[0.03, 0.06)	0.9848714884086528
noREF	EAST_ASIA	HGDP01310	[0.06, 0.1)	0.9814690779191785
noREF	EAST_ASIA	HGDP01310	[0.1, 0.18)	0.9779380093382264
noREF	EAST_ASIA	HGDP01310	[0.18, 0.3)	0.9624995238639394
noREF	EAST_ASIA	HGDP01310	[0.3, 0.51)	0.9469980295170305
noREF	EAST_ASIA	HGDP01317	[0.01, 0.03)	0.9898913861705559
noREF	EAST_ASIA	HGDP01317	[0.03, 0.06)	0.9873480419075923
noREF	EAST_ASIA	HGDP01317	[0.06, 0.1)	0.9855835167288617
noREF	EAST_ASIA	HGDP01317	[0.1, 0.18)	0.9768697989352355
noREF	EAST_ASIA	HGDP01317	[0.18, 0.3)	0.9644421589913534
noREF	EAST_ASIA	HGDP01317	[0.3, 0.51)	0.9463244460530019
noREF	EAST_ASIA	HGDP01318	[0.01, 0.03)	0.9896643605644573
noREF	EAST_ASIA	HGDP01318	[0.03, 0.06)	0.9864758643710094
noREF	EAST_ASIA	HGDP01318	[0.06, 0.1)	0.9837655088827226
noREF	EAST_ASIA	HGDP01318	[0.1, 0.18)	0.9757929739322204
noREF	EAST_ASIA	HGDP01318	[0.18, 0.3)	0.9591665714394545
noREF	EAST_ASIA	HGDP01318	[0.3, 0.51)	0.9470482969397194
noREF	EAST_ASIA	HGDP01326	[0.01, 0.03)	0.9880393351734357
noREF	EAST_ASIA	HGDP01326	[0.03, 0.06)	0.9819642299533763
noREF	EAST_ASIA	HGDP01326	[0.06, 0.1)	0.976727373244453
noREF	EAST_ASIA	HGDP01326	[0.1, 0.18)	0.973983907927155
noREF	EAST_ASIA	HGDP01326	[0.18, 0.3)	0.9629566144821544
noREF	EAST_ASIA	HGDP01326	[0.3, 0.51)	0.9471387783005589
noREF	EAST_ASIA	HGDP01327	[0.01, 0.03)	0.9876689249740116
noREF	EAST_ASIA	HGDP01327	[0.03, 0.06)	0.9817919479708413
noREF	EAST_ASIA	HGDP01327	[0.06, 0.1)	0.9781520109718369
noREF	EAST_ASIA	HGDP01327	[0.1, 0.18)	0.9736823969263106
noREF	EAST_ASIA	HGDP01327	[0.18, 0.3)	0.9592522759303699
noREF	EAST_ASIA	HGDP01327	[0.3, 0.51)	0.9446455141351993
noREF	EAST_ASIA	HGDP01328	[0.01, 0.03)	0.9896643605644573
noREF	EAST_ASIA	HGDP01328	[0.03, 0.06)	0.9885863186570619
noREF	EAST_ASIA	HGDP01328	[0.06, 0.1)	0.9828299258975749
noREF	EAST_ASIA	HGDP01328	[0.1, 0.18)	0.9756465257318102
noREF	EAST_ASIA	HGDP01328	[0.18, 0.3)	0.9598141164819258
noREF	EAST_ASIA	HGDP01328	[0.3, 0.51)	0.9444243374753688
noREF	EAST_ASIA	HGDP01332	[0.01, 0.03)	0.9862828739051989
noREF	EAST_ASIA	HGDP01332	[0.03, 0.06)	0.9867988930882622
noREF	EAST_ASIA	HGDP01332	[0.06, 0.1)	0.9824578190284821
noREF	EAST_ASIA	HGDP01332	[0.1, 0.18)	0.9736220947261418
noREF	EAST_ASIA	HGDP01332	[0.18, 0.3)	0.9626423646821317
noREF	EAST_ASIA	HGDP01332	[0.3, 0.51)	0.9463847669602283
noREF	EAST_ASIA	HGDP01337	[0.01, 0.03)	0.9870117455879366
noREF	EAST_ASIA	HGDP01337	[0.03, 0.06)	0.9844946215718579
noREF	EAST_ASIA	HGDP01337	[0.06, 0.1)	0.9791832785804654
noREF	EAST_ASIA	HGDP01337	[0.1, 0.18)	0.9766888923347289
noREF	EAST_ASIA	HGDP01337	[0.18, 0.3)	0.9627185464518342
noREF	EAST_ASIA	HGDP01337	[0.3, 0.51)	0.9499034865484377
noREF	EAST_ASIA	HGDP01339	[0.01, 0.03)	0.988051283889546
noREF	EAST_ASIA	HGDP01339	[0.03, 0.06)	0.9877033734965706
noREF	EAST_ASIA	HGDP01339	[0.06, 0.1)	0.9836060345102542
noREF	EAST_ASIA	HGDP01339	[0.1, 0.18)	0.9773780603366586
noREF	EAST_ASIA	HGDP01339	[0.18, 0.3)	0.9635089323124976
noREF	EAST_ASIA	HGDP01339	[0.3, 0.51)	0.9456005951662845
noREF	EAST_ASIA	HGDP01346	[0.01, 0.03)	0.9878242582834473
noREF	EAST_ASIA	HGDP01346	[0.03, 0.06)	0.9818134832186581
noREF	EAST_ASIA	HGDP01346	[0.06, 0.1)	0.9757492637599804
noREF	EAST_ASIA	HGDP01346	[0.1, 0.18)	0.9743198773280957
noREF	EAST_ASIA	HGDP01346	[0.18, 0.3)	0.9640231592579896
noREF	EAST_ASIA	HGDP01346	[0.3, 0.51)	0.9487372823420598
noREF	EAST_ASIA	HGDP01347	[0.01, 0.03)	0.9868444635623903
noREF	EAST_ASIA	HGDP01347	[0.03, 0.06)	0.9884032690506186
noREF	EAST_ASIA	HGDP01347	[0.06, 0.1)	0.9837548772578913
noREF	EAST_ASIA	HGDP01347	[0.1, 0.18)	0.9733895005254907
noREF	EAST_ASIA	HGDP01347	[0.18, 0.3)	0.9618900697063193
noREF	EAST_ASIA	HGDP01347	[0.3, 0.51)	0.9483653034141634
noREF	EAST_ASIA	HGDP01348	[0.01, 0.03)	0.9859841560024376
noREF	EAST_ASIA	HGDP01348	[0.03, 0.06)	0.9891031646046667
noREF	EAST_ASIA	HGDP01348	[0.06, 0.1)	0.9763765296250226
noREF	EAST_ASIA	HGDP01348	[0.1, 0.18)	0.9716148929205217
noREF	EAST_ASIA	HGDP01348	[0.18, 0.3)	0.9568049365786767
noREF	EAST_ASIA	HGDP01348	[0.3, 0.51)	0.9456307556198978
noREF	EAST_ASIA	HGDP01353	[0.01, 0.03)	0.9877406172706742
noREF	EAST_ASIA	HGDP01353	[0.03, 0.06)	0.9846453683065758
noREF	EAST_ASIA	HGDP01353	[0.06, 0.1)	0.9842758268746213
noREF	EAST_ASIA	HGDP01353	[0.1, 0.18)	0.9750865767302425
noREF	EAST_ASIA	HGDP01353	[0.18, 0.3)	0.9602616843789282
noREF	EAST_ASIA	HGDP01353	[0.3, 0.51)	0.9415188804439618
noREF	EAST_ASIA	LP6005441-DNA_C05	[0.01, 0.03)	0.9849565664169384
noREF	EAST_ASIA	LP6005441-DNA_C05	[0.03, 0.06)	0.9802091072563017
noREF	EAST_ASIA	LP6005441-DNA_C05	[0.06, 0.1)	0.9814265514198534
noREF	EAST_ASIA	LP6005441-DNA_C05	[0.1, 0.18)	0.9738374597267447
noREF	EAST_ASIA	LP6005441-DNA_C05	[0.18, 0.3)	0.9594427303546262
noREF	EAST_ASIA	LP6005441-DNA_C05	[0.3, 0.51)	0.954156110507902
noREF	EAST_ASIA	LP6005441-DNA_C08	[0.01, 0.03)	0.9886128735467374
noREF	EAST_ASIA	LP6005441-DNA_C08	[0.03, 0.06)	0.9836224440352748
noREF	EAST_ASIA	LP6005441-DNA_C08	[0.06, 0.1)	0.9797148598220267
noREF	EAST_ASIA	LP6005441-DNA_C08	[0.1, 0.18)	0.9732172085250083
noREF	EAST_ASIA	LP6005441-DNA_C08	[0.18, 0.3)	0.9547575515179216
noREF	EAST_ASIA	LP6005441-DNA_C08	[0.3, 0.51)	0.9503659468371737
noREF	EAST_ASIA	LP6005441-DNA_D12	[0.01, 0.03)	0.9874657968001339
noREF	EAST_ASIA	LP6005441-DNA_D12	[0.03, 0.06)	0.9871326894294236
noREF	EAST_ASIA	LP6005441-DNA_D12	[0.06, 0.1)	0.9845309858705706
noREF	EAST_ASIA	LP6005441-DNA_D12	[0.1, 0.18)	0.9741217415275408
noREF	EAST_ASIA	LP6005441-DNA_D12	[0.18, 0.3)	0.959404639469775
noREF	EAST_ASIA	LP6005441-DNA_D12	[0.3, 0.51)	0.9469879760324927
noREF	EAST_ASIA	LP6005441-DNA_E08	[0.01, 0.03)	0.9860080534346584
noREF	EAST_ASIA	LP6005441-DNA_E08	[0.03, 0.06)	0.9842254309741469
noREF	EAST_ASIA	LP6005441-DNA_E08	[0.06, 0.1)	0.9792789632039464
noREF	EAST_ASIA	LP6005441-DNA_E08	[0.1, 0.18)	0.9688065333126583
noREF	EAST_ASIA	LP6005441-DNA_E08	[0.18, 0.3)	0.9596617529425209
noREF	EAST_ASIA	LP6005441-DNA_E08	[0.3, 0.51)	0.9460027345477943
noREF	EAST_ASIA	LP6005441-DNA_F09	[0.01, 0.03)	0.9876330788256803
noREF	EAST_ASIA	LP6005441-DNA_F09	[0.03, 0.06)	0.9848176502891106
noREF	EAST_ASIA	LP6005441-DNA_F09	[0.06, 0.1)	0.9791832785804654
noREF	EAST_ASIA	LP6005441-DNA_F09	[0.1, 0.18)	0.9697369101152634
noREF	EAST_ASIA	LP6005441-DNA_F09	[0.18, 0.3)	0.9627090237306213
noREF	EAST_ASIA	LP6005441-DNA_F09	[0.3, 0.51)	0.9481541802388708
noREF	EAST_ASIA	LP6005441-DNA_F12	[0.01, 0.03)	0.9897718990094515
noREF	EAST_ASIA	LP6005441-DNA_F12	[0.03, 0.06)	0.987143457053332
noREF	EAST_ASIA	LP6005441-DNA_F12	[0.06, 0.1)	0.9832764541404863
noREF	EAST_ASIA	LP6005441-DNA_F12	[0.1, 0.18)	0.9770076325356213
noREF	EAST_ASIA	LP6005441-DNA_F12	[0.18, 0.3)	0.9615282063002323
noREF	EAST_ASIA	LP6005441-DNA_F12	[0.3, 0.51)	0.9505871234970039
noREF	EAST_ASIA	LP6005441-DNA_G03	[0.01, 0.03)	0.9873702070712501
noREF	EAST_ASIA	LP6005441-DNA_G03	[0.03, 0.06)	0.9783355406962345
noREF	EAST_ASIA	LP6005441-DNA_G03	[0.06, 0.1)	0.9692320777384408
noREF	EAST_ASIA	LP6005441-DNA_G03	[0.1, 0.18)	0.9708826519184713
noREF	EAST_ASIA	LP6005441-DNA_G03	[0.18, 0.3)	0.9613663200396145
noREF	EAST_ASIA	LP6005441-DNA_G03	[0.3, 0.51)	0.9380303213093657
noREF	EAST_ASIA	LP6005441-DNA_G05	[0.01, 0.03)	0.9884694889534119
noREF	EAST_ASIA	LP6005441-DNA_G05	[0.03, 0.06)	0.9833101829419301
noREF	EAST_ASIA	LP6005441-DNA_G05	[0.06, 0.1)	0.9813414984212037
noREF	EAST_ASIA	LP6005441-DNA_G05	[0.1, 0.18)	0.9728898537240916
noREF	EAST_ASIA	LP6005441-DNA_G05	[0.18, 0.3)	0.9572048908696149
noREF	EAST_ASIA	LP6005441-DNA_G05	[0.3, 0.51)	0.9512405999919573
noREF	EAST_ASIA	LP6005442-DNA_D01	[0.01, 0.03)	0.9871073353168202
noREF	EAST_ASIA	LP6005442-DNA_D01	[0.03, 0.06)	0.9873911124032261
noREF	EAST_ASIA	LP6005442-DNA_D01	[0.06, 0.1)	0.9794809640757397
noREF	EAST_ASIA	LP6005442-DNA_D01	[0.1, 0.18)	0.9728984683241158
noREF	EAST_ASIA	LP6005442-DNA_D01	[0.18, 0.3)	0.9571667999847637
noREF	EAST_ASIA	LP6005442-DNA_D01	[0.3, 0.51)	0.9456005951662845
noREF	EAST_ASIA	LP6005442-DNA_G01	[0.01, 0.03)	0.9828535923814985
noREF	EAST_ASIA	LP6005442-DNA_G01	[0.03, 0.06)	0.9869604074468887
noREF	EAST_ASIA	LP6005442-DNA_G01	[0.06, 0.1)	0.9774396921081449
noREF	EAST_ASIA	LP6005442-DNA_G01	[0.1, 0.18)	0.9765338295342948
noREF	EAST_ASIA	LP6005442-DNA_G01	[0.18, 0.3)	0.9627661600578983
noREF	EAST_ASIA	LP6005442-DNA_G01	[0.3, 0.51)	0.9469276551252663
noREF	EAST_ASIA	LP6005443-DNA_B01	[0.01, 0.03)	0.9884694889534119
noREF	EAST_ASIA	LP6005443-DNA_B01	[0.03, 0.06)	0.9881879165724499
noREF	EAST_ASIA	LP6005443-DNA_B01	[0.06, 0.1)	0.9854346739812245
noREF	EAST_ASIA	LP6005443-DNA_B01	[0.1, 0.18)	0.9772832997363933
noREF	EAST_ASIA	LP6005443-DNA_B01	[0.18, 0.3)	0.9656420218641679
noREF	EAST_ASIA	LP6005443-DNA_B01	[0.3, 0.51)	0.9475308641975307
noREF	EAST_ASIA	LP6005443-DNA_E01	[0.01, 0.03)	0.9891505657717078
noREF	EAST_ASIA	LP6005443-DNA_E01	[0.03, 0.06)	0.9881879165724501
noREF	EAST_ASIA	LP6005443-DNA_E01	[0.06, 0.1)	0.9786091708395794
noREF	EAST_ASIA	LP6005443-DNA_E01	[0.1, 0.18)	0.9705294533174824
noREF	EAST_ASIA	LP6005443-DNA_E01	[0.18, 0.3)	0.960880661257761
noREF	EAST_ASIA	LP6005443-DNA_E01	[0.3, 0.51)	0.9491394217235695
noREF	EAST_ASIA	LP6005443-DNA_E09	[0.01, 0.03)	0.9877286685545639
noREF	EAST_ASIA	LP6005443-DNA_E09	[0.03, 0.06)	0.986045159414672
noREF	EAST_ASIA	LP6005443-DNA_E09	[0.06, 0.1)	0.9799700188179759
noREF	EAST_ASIA	LP6005443-DNA_E09	[0.1, 0.18)	0.9680484485105355
noREF	EAST_ASIA	LP6005443-DNA_E09	[0.18, 0.3)	0.9575572315544889
noREF	EAST_ASIA	LP6005443-DNA_E09	[0.3, 0.51)	0.9467165319499737
noREF	EAST_ASIA	LP6005443-DNA_F01	[0.01, 0.03)	0.9886367709789583
noREF	EAST_ASIA	LP6005443-DNA_F01	[0.03, 0.06)	0.9849037912803781
noREF	EAST_ASIA	LP6005443-DNA_F01	[0.06, 0.1)	0.9845416174954019
noREF	EAST_ASIA	LP6005443-DNA_F01	[0.1, 0.18)	0.9769904033355731
noREF	EAST_ASIA	LP6005443-DNA_F01	[0.18, 0.3)	0.9596522302213081
noREF	EAST_ASIA	LP6005443-DNA_F01	[0.3, 0.51)	0.9483954638677766
noREF	EAST_ASIA	SS6004467	[0.01, 0.03)	0.9879198480123311
noREF	EAST_ASIA	SS6004467	[0.03, 0.06)	0.9862605118928407
noREF	EAST_ASIA	SS6004467	[0.06, 0.1)	0.9804590735602123
noREF	EAST_ASIA	SS6004467	[0.1, 0.18)	0.9736651677262625
noREF	EAST_ASIA	SS6004467	[0.18, 0.3)	0.9595950938940311
noREF	EAST_ASIA	SS6004467	[0.3, 0.51)	0.9435999517432742
noREF	EUROPE	HGDP00519	[0.01, 0.03)	0.9801053876760941
noREF	EUROPE	HGDP00519	[0.03, 0.06)	0.9875741620096695
noREF	EUROPE	HGDP00519	[0.06, 0.1)	0.9838718251310348
noREF	EUROPE	HGDP00519	[0.1, 0.18)	0.9789803759411451
noREF	EUROPE	HGDP00519	[0.18, 0.3)	0.9714889726888356
noREF	EUROPE	HGDP00519	[0.3, 0.51)	0.9585695902199701
noREF	EUROPE	HGDP00520	[0.01, 0.03)	0.9828177462331672
noREF	EUROPE	HGDP00520	[0.03, 0.06)	0.9859805536712213
noREF	EUROPE	HGDP00520	[0.06, 0.1)	0.985594148353693
noREF	EUROPE	HGDP00520	[0.1, 0.18)	0.978325666339312
noREF	EUROPE	HGDP00520	[0.18, 0.3)	0.9590046851788367
noREF	EUROPE	HGDP00520	[0.3, 0.51)	0.9577552579724132
noREF	EUROPE	HGDP00525	[0.01, 0.03)	0.9800336953794315
noREF	EUROPE	HGDP00525	[0.03, 0.06)	0.9836439792830917
noREF	EUROPE	HGDP00525	[0.06, 0.1)	0.9835316131364357
noREF	EUROPE	HGDP00525	[0.1, 0.18)	0.9801950345445462
noREF	EUROPE	HGDP00525	[0.18, 0.3)	0.9679369976764561
noREF	EUROPE	HGDP00525	[0.3, 0.51)	0.957021353601158
noREF	EUROPE	HGDP00537	[0.01, 0.03)	0.9817184643510054
noREF	EUROPE	HGDP00537	[0.03, 0.06)	0.986045159414672
noREF	EUROPE	HGDP00537	[0.06, 0.1)	0.984318353373946
noREF	EUROPE	HGDP00537	[0.1, 0.18)	0.9754570045312795
noREF	EUROPE	HGDP00537	[0.18, 0.3)	0.9653658629489963
noREF	EUROPE	HGDP00537	[0.3, 0.51)	0.9521554670848916
noREF	EUROPE	HGDP00666	[0.01, 0.03)	0.9782294392467529
noREF	EUROPE	HGDP00666	[0.03, 0.06)	0.986098997534214
noREF	EUROPE	HGDP00666	[0.06, 0.1)	0.9852114098597688
noREF	EUROPE	HGDP00666	[0.1, 0.18)	0.9752588687307249
noREF	EUROPE	HGDP00666	[0.18, 0.3)	0.9627756827791109
noREF	EUROPE	HGDP00666	[0.3, 0.51)	0.945459846382756
noREF	EUROPE	HGDP00794	[0.01, 0.03)	0.9834271307548003
noREF	EUROPE	HGDP00794	[0.03, 0.06)	0.98674505496872
noREF	EUROPE	HGDP00794	[0.06, 0.1)	0.9840631943779967
noREF	EUROPE	HGDP00794	[0.1, 0.18)	0.9817542771489121
noREF	EUROPE	HGDP00794	[0.18, 0.3)	0.9738601302708262
noREF	EUROPE	HGDP00794	[0.3, 0.51)	0.9545582498894117
noREF	EUROPE	HGDP00806	[0.01, 0.03)	0.9853628227646938
noREF	EUROPE	HGDP00806	[0.03, 0.06)	0.9881448460768163
noREF	EUROPE	HGDP00806	[0.06, 0.1)	0.986976259581752
noREF	EUROPE	HGDP00806	[0.1, 0.18)	0.9830723109526025
noREF	EUROPE	HGDP00806	[0.18, 0.3)	0.973622062240506
noREF	EUROPE	HGDP00806	[0.3, 0.51)	0.9588510877870271
noREF	EUROPE	HGDP00808	[0.01, 0.03)	0.9824712334659641
noREF	EUROPE	HGDP00808	[0.03, 0.06)	0.9883171280593511
noREF	EUROPE	HGDP00808	[0.06, 0.1)	0.9849987773631445
noREF	EUROPE	HGDP00808	[0.1, 0.18)	0.9815302975482848
noREF	EUROPE	HGDP00808	[0.18, 0.3)	0.9691749514341219
noREF	EUROPE	HGDP00808	[0.3, 0.51)	0.9549603892709213
noREF	EUROPE	HGDP00879	[0.01, 0.03)	0.9834510281870212
noREF	EUROPE	HGDP00879	[0.03, 0.06)	0.9853021933649901
noREF	EUROPE	HGDP00879	[0.06, 0.1)	0.9840844576276593
noREF	EUROPE	HGDP00879	[0.1, 0.18)	0.972571113523199
noREF	EUROPE	HGDP00879	[0.18, 0.3)	0.9625376147487906
noREF	EUROPE	HGDP00879	[0.3, 0.51)	0.9384123537218001
noREF	EUROPE	HGDP00888	[0.01, 0.03)	0.9840365152764335
noREF	EUROPE	HGDP00888	[0.03, 0.06)	0.9857867364408696
noREF	EUROPE	HGDP00888	[0.06, 0.1)	0.9793002264536089
noREF	EUROPE	HGDP00888	[0.1, 0.18)	0.9740442101273238
noREF	EUROPE	HGDP00888	[0.18, 0.3)	0.9665942939854494
noREF	EUROPE	HGDP00888	[0.3, 0.51)	0.9556038122813367
noREF	EUROPE	HGDP00896	[0.01, 0.03)	0.9798305672055538
noREF	EUROPE	HGDP00896	[0.03, 0.06)	0.9859590184234044
noREF	EUROPE	HGDP00896	[0.06, 0.1)	0.9862958355925537
noREF	EUROPE	HGDP00896	[0.1, 0.18)	0.9757585155321239
