Population,UMAP1,UMAP2,SP,Color
Gambian,7.8260117,12.9044895,AFR,#FB00D1
Gambian,7.291586,14.053831,AFR,#FB00D1
Gambian,6.926973,13.026696,AFR,#FB00D1
Gambian,7.053155,13.325621,AFR,#FB00D1
Gambian,7.759827,13.060621,AFR,#FB00D1
Gambian,8.168718,14.101548,AFR,#FB00D1
Gambian,7.9652457,13.432454,AFR,#FB00D1
Gambian,7.8069444,13.105054,AFR,#FB00D1
Gambian,7.1444435,12.907817,AFR,#FB00D1
Gambian,7.725681,13.056258,AFR,#FB00D1
Gambian,8.0929,14.072184,AFR,#FB00D1
Gambian,7.530026,12.617769,AFR,#FB00D1
Gambian,7.3406677,12.826694,AFR,#FB00D1
Gambian,7.590244,13.690009,AFR,#FB00D1
Gambian,7.4949536,13.036147,AFR,#FB00D1
Gambian,7.0023317,13.968757,AFR,#FB00D1
Gambian,7.819527,13.185623,AFR,#FB00D1
Gambian,7.742207,13.470443,AFR,#FB00D1
Gambian,7.8762646,13.771333,AFR,#FB00D1
Gambian,7.097928,13.959907,AFR,#FB00D1
Gambian,7.958902,14.16742,AFR,#FB00D1
Gambian,7.9061427,12.8808775,AFR,#FB00D1
Gambian,7.646375,13.110544,AFR,#FB00D1
Gambian,7.775905,13.032357,AFR,#FB00D1
Gambian,7.1177983,13.5234375,AFR,#FB00D1
Gambian,7.937027,14.184451,AFR,#FB00D1
Gambian,7.760146,14.15064,AFR,#FB00D1
Gambian,7.437351,12.755259,AFR,#FB00D1
Gambian,7.8309813,12.820855,AFR,#FB00D1
Gambian,7.932285,12.771764,AFR,#FB00D1
Gambian,7.3411145,13.146481,AFR,#FB00D1
Gambian,7.007683,14.030881,AFR,#FB00D1
Gambian,7.230414,13.240137,AFR,#FB00D1
Gambian,7.4894323,12.811648,AFR,#FB00D1
Gambian,6.918743,13.761429,AFR,#FB00D1
Gambian,7.2237935,12.976402,AFR,#FB00D1
Gambian,8.215315,14.232975,AFR,#FB00D1
Gambian,7.5568156,13.021595,AFR,#FB00D1
Gambian,7.8414736,13.230488,AFR,#FB00D1
Gambian,6.6636,13.492615,AFR,#FB00D1
Gambian,6.6358733,13.353245,AFR,#FB00D1
Gambian,6.4516416,13.538867,AFR,#FB00D1
Gambian,7.7541165,13.546819,AFR,#FB00D1
Gambian,7.7775316,13.826009,AFR,#FB00D1
Gambian,7.789728,13.829173,AFR,#FB00D1
Gambian,7.133508,12.831242,AFR,#FB00D1
Gambian,6.8308887,13.131361,AFR,#FB00D1
Gambian,7.0336356,12.842736,AFR,#FB00D1
Gambian,7.2418027,14.094097,AFR,#FB00D1
Gambian,7.0299654,14.055179,AFR,#FB00D1
Gambian,7.2433343,14.12,AFR,#FB00D1
Gambian,7.6925673,12.71917,AFR,#FB00D1
Gambian,7.4927697,12.749038,AFR,#FB00D1
Gambian,7.706322,12.867846,AFR,#FB00D1
Gambian,7.0203795,14.186697,AFR,#FB00D1
Gambian,7.181911,14.164126,AFR,#FB00D1
Gambian,7.1288085,14.252745,AFR,#FB00D1
Gambian,6.852462,13.470116,AFR,#FB00D1
Gambian,6.9020877,13.460787,AFR,#FB00D1
Gambian,7.037648,13.5530815,AFR,#FB00D1
Gambian,7.467487,13.764866,AFR,#FB00D1
Gambian,8.107136,14.183853,AFR,#FB00D1
Gambian,7.292104,13.804015,AFR,#FB00D1
Gambian,7.2583222,13.953397,AFR,#FB00D1
Gambian,7.421388,13.474851,AFR,#FB00D1
Gambian,7.26312,13.93287,AFR,#FB00D1
Gambian,7.1860957,13.087098,AFR,#FB00D1
Gambian,7.5536103,12.809222,AFR,#FB00D1
Gambian,7.171275,12.845752,AFR,#FB00D1
Gambian,6.9251404,13.791222,AFR,#FB00D1
Gambian,7.8060527,13.268369,AFR,#FB00D1
Gambian,7.822802,13.25323,AFR,#FB00D1
Gambian,8.249692,14.170304,AFR,#FB00D1
Gambian,8.146191,14.035647,AFR,#FB00D1
Gambian,8.210504,14.065898,AFR,#FB00D1
Gambian,6.9604335,13.054083,AFR,#FB00D1
Gambian,7.976716,14.103692,AFR,#FB00D1
Gambian,7.1631064,13.619255,AFR,#FB00D1
Gambian,8.109425,14.210559,AFR,#FB00D1
Gambian,7.922808,14.030412,AFR,#FB00D1
Gambian,8.263976,14.346055,AFR,#FB00D1
Gambian,7.29804,13.649468,AFR,#FB00D1
Gambian,7.2645216,13.900134,AFR,#FB00D1
Gambian,7.312733,13.831819,AFR,#FB00D1
Gambian,7.6651106,13.93441,AFR,#FB00D1
Gambian,7.643786,12.916114,AFR,#FB00D1
Gambian,7.4416027,14.017973,AFR,#FB00D1
Gambian,6.8947563,13.433217,AFR,#FB00D1
Gambian,6.479714,13.606279,AFR,#FB00D1
Gambian,6.936241,13.55753,AFR,#FB00D1
Gambian,6.807681,13.204552,AFR,#FB00D1
Gambian,6.8160253,12.972153,AFR,#FB00D1
Gambian,8.10881,13.292,AFR,#FB00D1
Gambian,6.6466107,13.132701,AFR,#FB00D1
Gambian,6.748179,13.157894,AFR,#FB00D1
Gambian,6.724073,13.136194,AFR,#FB00D1
Gambian,8.2606,12.617433,AFR,#FB00D1
Gambian,13.079452,11.690047,AFR,#FB00D1
Gambian,12.83841,11.675662,AFR,#FB00D1
Gambian,8.109383,13.756864,AFR,#FB00D1
Gambian,8.1747,13.978106,AFR,#FB00D1
Gambian,7.890261,13.711691,AFR,#FB00D1
Gambian,7.096097,12.740909,AFR,#FB00D1
Gambian,6.8707404,13.286971,AFR,#FB00D1
Gambian,6.989902,12.790773,AFR,#FB00D1
Gambian,6.85953,13.256817,AFR,#FB00D1
Gambian,6.7568746,12.995222,AFR,#FB00D1
Gambian,6.6551123,13.129645,AFR,#FB00D1
Gambian,6.4881434,13.716229,AFR,#FB00D1
Gambian,6.4044557,13.6471405,AFR,#FB00D1
Gambian,6.4295797,13.666293,AFR,#FB00D1
Gambian,8.341221,14.329708,AFR,#FB00D1
Gambian,7.3574386,13.779371,AFR,#FB00D1
Gambian,8.323279,14.316685,AFR,#FB00D1
Gambian,6.875498,13.105546,AFR,#FB00D1
Gambian,6.8902283,14.084302,AFR,#FB00D1
Gambian,6.90968,13.280649,AFR,#FB00D1
Gambian,7.5508904,12.528194,AFR,#FB00D1
Gambian,7.9732113,12.78157,AFR,#FB00D1
Gambian,7.967199,12.564933,AFR,#FB00D1
Esan Nigerian,3.9178612,0.32825983,AFR,#FC0080
Esan Nigerian,4.325399,0.2983606,AFR,#FC0080
Esan Nigerian,4.0897884,0.4078318,AFR,#FC0080
Esan Nigerian,4.136664,0.107290536,AFR,#FC0080
Esan Nigerian,4.2698436,-1.9881095,AFR,#FC0080
Esan Nigerian,3.492096,-0.9595874,AFR,#FC0080
Esan Nigerian,4.721245,-1.1732262,AFR,#FC0080
Esan Nigerian,4.6559567,-1.3983519,AFR,#FC0080
Esan Nigerian,4.5976057,-1.5048738,AFR,#FC0080
Esan Nigerian,4.4868517,-1.3215427,AFR,#FC0080
Esan Nigerian,4.6957746,-1.3677758,AFR,#FC0080
Esan Nigerian,4.1293044,-0.7285869,AFR,#FC0080
Esan Nigerian,3.701161,-0.025648264,AFR,#FC0080
Esan Nigerian,3.7789602,0.16636959,AFR,#FC0080
Esan Nigerian,4.4021316,-0.08084655,AFR,#FC0080
Esan Nigerian,4.049682,-0.61817944,AFR,#FC0080
Esan Nigerian,4.047797,-0.6122137,AFR,#FC0080
Esan Nigerian,3.262973,-2.489779,AFR,#FC0080
Esan Nigerian,4.3102283,-1.006207,AFR,#FC0080
Esan Nigerian,4.20929,-0.63075966,AFR,#FC0080
Esan Nigerian,4.4080606,-0.7692901,AFR,#FC0080
Esan Nigerian,3.6302912,0.5345649,AFR,#FC0080
Esan Nigerian,4.3831515,0.20713069,AFR,#FC0080
Esan Nigerian,4.2466035,0.59391195,AFR,#FC0080
Esan Nigerian,3.7219448,-0.7204365,AFR,#FC0080
Esan Nigerian,2.945743,-0.17300132,AFR,#FC0080
Esan Nigerian,3.0555663,-0.43944266,AFR,#FC0080
Esan Nigerian,3.2761927,-2.3106706,AFR,#FC0080
Esan Nigerian,4.381956,0.5157185,AFR,#FC0080
Esan Nigerian,4.3101344,0.72099173,AFR,#FC0080
Esan Nigerian,4.495287,0.5549729,AFR,#FC0080
Esan Nigerian,4.854141,-1.1711481,AFR,#FC0080
Esan Nigerian,4.311264,0.74630886,AFR,#FC0080
Esan Nigerian,3.2954793,-1.0250896,AFR,#FC0080
Esan Nigerian,4.410075,-2.2050543,AFR,#FC0080
Esan Nigerian,4.2619576,-0.21787392,AFR,#FC0080
Esan Nigerian,4.4664736,-0.7513935,AFR,#FC0080
Esan Nigerian,4.3888125,-0.24763432,AFR,#FC0080
Esan Nigerian,3.0524468,-1.5945588,AFR,#FC0080
Esan Nigerian,3.868465,-0.9097627,AFR,#FC0080
Esan Nigerian,3.0768454,-2.2435951,AFR,#FC0080
Esan Nigerian,3.9717085,0.2750799,AFR,#FC0080
Esan Nigerian,4.4337053,-0.46590656,AFR,#FC0080
Esan Nigerian,4.2820835,0.3507006,AFR,#FC0080
Esan Nigerian,3.6082077,-0.5475729,AFR,#FC0080
Esan Nigerian,3.5626001,-0.77150255,AFR,#FC0080
Esan Nigerian,3.5982625,-0.66774267,AFR,#FC0080
Esan Nigerian,4.581033,-0.86593187,AFR,#FC0080
Esan Nigerian,4.7199717,-1.8821241,AFR,#FC0080
Esan Nigerian,4.8104014,-1.783685,AFR,#FC0080
Esan Nigerian,4.368668,0.29708958,AFR,#FC0080
Esan Nigerian,4.3059773,0.18149781,AFR,#FC0080
Esan Nigerian,4.4215903,0.22174974,AFR,#FC0080
Esan Nigerian,3.507521,-1.1948863,AFR,#FC0080
Esan Nigerian,4.2007947,-1.8807046,AFR,#FC0080
Esan Nigerian,4.331955,-1.819229,AFR,#FC0080
Esan Nigerian,2.829436,-0.72174585,AFR,#FC0080
Esan Nigerian,3.5294697,0.14700119,AFR,#FC0080
Esan Nigerian,2.989666,0.1393862,AFR,#FC0080
Esan Nigerian,3.193487,0.2474694,AFR,#FC0080
Esan Nigerian,3.3333788,0.48084718,AFR,#FC0080
Esan Nigerian,3.4168234,0.52767915,AFR,#FC0080
Esan Nigerian,3.3309739,-2.318615,AFR,#FC0080
Esan Nigerian,3.1716137,-0.31770182,AFR,#FC0080
Esan Nigerian,3.064165,-0.5641859,AFR,#FC0080
Esan Nigerian,3.6577995,-1.232247,AFR,#FC0080
Esan Nigerian,4.061021,-1.6286633,AFR,#FC0080
Esan Nigerian,4.299738,-0.020313933,AFR,#FC0080
Esan Nigerian,4.4534664,-1.122267,AFR,#FC0080
Esan Nigerian,4.4526253,-0.6918377,AFR,#FC0080
Esan Nigerian,4.0620575,-0.15122202,AFR,#FC0080
Esan Nigerian,3.7913246,-0.65547776,AFR,#FC0080
Esan Nigerian,3.9331431,-0.14236026,AFR,#FC0080
Esan Nigerian,3.744301,0.10000464,AFR,#FC0080
Esan Nigerian,3.2238226,-0.8810184,AFR,#FC0080
Esan Nigerian,4.27592,-0.5670918,AFR,#FC0080
Esan Nigerian,3.3384347,-0.9407436,AFR,#FC0080
Esan Nigerian,3.2831426,-2.4838743,AFR,#FC0080
Esan Nigerian,4.5891604,-1.9933398,AFR,#FC0080
Esan Nigerian,3.9279034,0.07088265,AFR,#FC0080
Esan Nigerian,4.109557,-0.21563976,AFR,#FC0080
Esan Nigerian,3.9493666,0.018846354,AFR,#FC0080
Esan Nigerian,3.0890849,0.33801693,AFR,#FC0080
Esan Nigerian,4.2942114,0.727853,AFR,#FC0080
Esan Nigerian,2.7838879,-0.4453353,AFR,#FC0080
Esan Nigerian,3.5856082,-0.04299262,AFR,#FC0080
Esan Nigerian,3.677866,-1.05,AFR,#FC0080
Esan Nigerian,3.6510184,-0.72176754,AFR,#FC0080
Esan Nigerian,3.7103093,-0.7371129,AFR,#FC0080
Esan Nigerian,4.463811,-1.2768413,AFR,#FC0080
Esan Nigerian,2.9830935,-0.8444695,AFR,#FC0080
Esan Nigerian,3.8479629,0.36878523,AFR,#FC0080
Esan Nigerian,3.496086,-0.91323173,AFR,#FC0080
Esan Nigerian,3.8029556,0.22271134,AFR,#FC0080
Esan Nigerian,4.5553684,-1.4544905,AFR,#FC0080
Esan Nigerian,3.4241202,-1.0742288,AFR,#FC0080
Esan Nigerian,4.5748544,-1.5474821,AFR,#FC0080
Esan Nigerian,4.383937,-2.1377456,AFR,#FC0080
Esan Nigerian,4.015415,-0.57706594,AFR,#FC0080
Esan Nigerian,3.8496606,-1.6508743,AFR,#FC0080
Esan Nigerian,3.6471846,-1.5664932,AFR,#FC0080
Esan Nigerian,3.445331,-1.0612966,AFR,#FC0080
Esan Nigerian,3.2901838,-1.2517949,AFR,#FC0080
Esan Nigerian,3.670353,-1.0088947,AFR,#FC0080
Esan Nigerian,4.081458,-0.7107271,AFR,#FC0080
Esan Nigerian,4.040589,-0.99915504,AFR,#FC0080
Esan Nigerian,4.930475,-1.1113945,AFR,#FC0080
Esan Nigerian,4.846342,-0.9421413,AFR,#FC0080
Esan Nigerian,4.9673796,-0.9966889,AFR,#FC0080
Esan Nigerian,4.084174,0.3916364,AFR,#FC0080
Esan Nigerian,3.622655,-0.5659341,AFR,#FC0080
Esan Nigerian,3.975954,0.22537142,AFR,#FC0080
Esan Nigerian,4.4998574,0.48996803,AFR,#FC0080
Esan Nigerian,4.216599,0.7050462,AFR,#FC0080
Esan Nigerian,4.3768086,0.72823423,AFR,#FC0080
Esan Nigerian,3.9531786,0.09879009,AFR,#FC0080
Esan Nigerian,3.9415364,0.40672457,AFR,#FC0080
Esan Nigerian,3.9290383,0.36482036,AFR,#FC0080
Esan Nigerian,3.028049,-0.78078103,AFR,#FC0080
Esan Nigerian,3.2142198,-0.9439238,AFR,#FC0080
Esan Nigerian,2.938352,-0.2707368,AFR,#FC0080
Esan Nigerian,4.273818,-0.1577967,AFR,#FC0080
Esan Nigerian,3.9551585,-0.14122385,AFR,#FC0080
Esan Nigerian,4.082049,-0.19393258,AFR,#FC0080
Esan Nigerian,4.414153,-2.036078,AFR,#FC0080
Esan Nigerian,4.4824386,-2.0719097,AFR,#FC0080
Esan Nigerian,3.635425,-1.3295137,AFR,#FC0080
Esan Nigerian,3.656147,0.27231118,AFR,#FC0080
Esan Nigerian,4.5387044,-1.3586652,AFR,#FC0080
Esan Nigerian,4.1615696,-0.024792014,AFR,#FC0080
Esan Nigerian,4.514806,-0.47488528,AFR,#FC0080
Esan Nigerian,4.448342,-0.295661,AFR,#FC0080
Esan Nigerian,4.381165,-1.5165808,AFR,#FC0080
Esan Nigerian,4.1595545,-0.59869754,AFR,#FC0080
Esan Nigerian,4.139628,-1.3820558,AFR,#FC0080
Esan Nigerian,4.8088026,-1.5640154,AFR,#FC0080
Esan Nigerian,4.665124,-1.7989616,AFR,#FC0080
Esan Nigerian,4.8524885,-1.7623329,AFR,#FC0080
Esan Nigerian,4.460358,-0.6559322,AFR,#FC0080
Esan Nigerian,3.615036,0.02505551,AFR,#FC0080
Esan Nigerian,4.164984,-1.7716712,AFR,#FC0080
Esan Nigerian,3.8477685,-1.203103,AFR,#FC0080
Esan Nigerian,4.1437054,-1.4848036,AFR,#FC0080
Esan Nigerian,3.2308958,-1.7135328,AFR,#FC0080
Esan Nigerian,3.8662233,-1.032586,AFR,#FC0080
Esan Nigerian,3.1752808,-1.7576977,AFR,#FC0080
Esan Nigerian,3.7486417,0.30513477,AFR,#FC0080
Esan Nigerian,3.846998,-0.054924663,AFR,#FC0080
Esan Nigerian,3.7902977,0.27378607,AFR,#FC0080
Bengali Bangladesh,-9.642269,-0.9965152,SAS,#B2828D
Bengali Bangladesh,-10.893679,-0.6279403,SAS,#B2828D
Bengali Bangladesh,-10.562871,-0.7166173,SAS,#B2828D
Bengali Bangladesh,-8.932778,-1.3410195,SAS,#B2828D
Bengali Bangladesh,-8.659026,-1.8442918,SAS,#B2828D
Bengali Bangladesh,-8.872669,-1.1043886,SAS,#B2828D
Bengali Bangladesh,-9.105196,-1.4350293,SAS,#B2828D
Bengali Bangladesh,-8.836452,-2.2000587,SAS,#B2828D
Bengali Bangladesh,-9.45555,-1.7656709,SAS,#B2828D
Bengali Bangladesh,-9.337626,-1.840238,SAS,#B2828D
Bengali Bangladesh,-9.385746,-1.8122641,SAS,#B2828D
Bengali Bangladesh,-8.667276,-1.7087046,SAS,#B2828D
Bengali Bangladesh,-10.915188,-2.208794,SAS,#B2828D
Bengali Bangladesh,-8.785,-2.0572522,SAS,#B2828D
Bengali Bangladesh,-9.183267,-0.85517263,SAS,#B2828D
Bengali Bangladesh,-8.351278,-1.6139667,SAS,#B2828D
Bengali Bangladesh,-8.38718,-1.6824553,SAS,#B2828D
Bengali Bangladesh,-8.393142,-1.6055126,SAS,#B2828D
Bengali Bangladesh,-8.585327,-1.6938707,SAS,#B2828D
Bengali Bangladesh,-9.479091,-0.69340783,SAS,#B2828D
Bengali Bangladesh,-9.224482,-0.7467049,SAS,#B2828D
Bengali Bangladesh,-9.288811,-0.6705807,SAS,#B2828D
Bengali Bangladesh,-9.889167,-2.1491983,SAS,#B2828D
Bengali Bangladesh,-9.977948,-2.1817384,SAS,#B2828D
Bengali Bangladesh,-10.083659,-2.1824055,SAS,#B2828D
Bengali Bangladesh,-9.2621355,-1.5725642,SAS,#B2828D
Bengali Bangladesh,-9.4803705,-1.4198765,SAS,#B2828D
Bengali Bangladesh,-9.368645,-1.4770447,SAS,#B2828D
Bengali Bangladesh,-9.629649,-2.5010545,SAS,#B2828D
Bengali Bangladesh,-9.586039,-2.4759593,SAS,#B2828D
Bengali Bangladesh,-9.655469,-2.4874296,SAS,#B2828D
Bengali Bangladesh,-9.716384,-0.976923,SAS,#B2828D
Bengali Bangladesh,-9.588042,-0.9897921,SAS,#B2828D
Bengali Bangladesh,-9.683268,-0.95771706,SAS,#B2828D
Bengali Bangladesh,-8.647052,-1.8897336,SAS,#B2828D
Bengali Bangladesh,-8.515584,-1.8039864,SAS,#B2828D
Bengali Bangladesh,-8.559834,-1.7984427,SAS,#B2828D
Bengali Bangladesh,-8.510484,-2.0259976,SAS,#B2828D
Bengali Bangladesh,-8.856773,-1.4380506,SAS,#B2828D
Bengali Bangladesh,-8.709154,-1.8534285,SAS,#B2828D
Bengali Bangladesh,-8.405633,-2.4838943,SAS,#B2828D
Bengali Bangladesh,-8.403784,-2.4652677,SAS,#B2828D
Bengali Bangladesh,-8.377178,-2.5136895,SAS,#B2828D
Bengali Bangladesh,-8.825049,-2.101379,SAS,#B2828D
Bengali Bangladesh,-9.484661,-1.8710104,SAS,#B2828D
Bengali Bangladesh,-8.54801,-1.801913,SAS,#B2828D
Bengali Bangladesh,-8.501765,-1.6417094,SAS,#B2828D
Bengali Bangladesh,-8.621242,-1.7687511,SAS,#B2828D
Bengali Bangladesh,-9.049917,-0.9191263,SAS,#B2828D
Bengali Bangladesh,-8.148857,-1.8771105,SAS,#B2828D
Bengali Bangladesh,-8.162355,-1.9022331,SAS,#B2828D
Bengali Bangladesh,-8.157985,-1.8583773,SAS,#B2828D
Bengali Bangladesh,-8.437535,-2.0465634,SAS,#B2828D
Bengali Bangladesh,-8.452028,-2.0647352,SAS,#B2828D
Bengali Bangladesh,-8.445695,-2.0874927,SAS,#B2828D
Bengali Bangladesh,-8.636435,-2.025416,SAS,#B2828D
Bengali Bangladesh,-8.752895,-0.88172275,SAS,#B2828D
Bengali Bangladesh,-8.803452,-1.033388,SAS,#B2828D
Bengali Bangladesh,-8.719227,-0.9177577,SAS,#B2828D
Bengali Bangladesh,-9.22778,-1.4399247,SAS,#B2828D
Bengali Bangladesh,-9.319207,-1.4736145,SAS,#B2828D
Bengali Bangladesh,-9.246995,-1.4573209,SAS,#B2828D
Bengali Bangladesh,-9.030076,-0.89374465,SAS,#B2828D
Bengali Bangladesh,-8.989241,-2.0210583,SAS,#B2828D
Bengali Bangladesh,-8.758435,-0.8825595,SAS,#B2828D
Bengali Bangladesh,-8.698381,-0.91765934,SAS,#B2828D
Bengali Bangladesh,-8.729087,-0.99162036,SAS,#B2828D
Bengali Bangladesh,-8.585807,-1.9433876,SAS,#B2828D
Bengali Bangladesh,-8.962312,-2.1512187,SAS,#B2828D
Bengali Bangladesh,-9.952745,-2.5629225,SAS,#B2828D
Bengali Bangladesh,-9.104518,-2.2519453,SAS,#B2828D
Bengali Bangladesh,-8.50593,-1.8069191,SAS,#B2828D
Bengali Bangladesh,-8.509869,-2.2921517,SAS,#B2828D
Bengali Bangladesh,-8.449937,-2.3520358,SAS,#B2828D
Bengali Bangladesh,-8.458179,-2.336606,SAS,#B2828D
Bengali Bangladesh,-8.627993,-2.2732553,SAS,#B2828D
Bengali Bangladesh,-8.536811,-2.3462048,SAS,#B2828D
Bengali Bangladesh,-8.589251,-2.286304,SAS,#B2828D
Bengali Bangladesh,-8.56547,-2.0567153,SAS,#B2828D
Bengali Bangladesh,-11.009538,-0.7322512,SAS,#B2828D
Bengali Bangladesh,-8.83455,-2.1654575,SAS,#B2828D
Bengali Bangladesh,-10.449661,-1.8618741,SAS,#B2828D
Bengali Bangladesh,-10.599517,-1.8725802,SAS,#B2828D
Bengali Bangladesh,-10.455294,-1.9074736,SAS,#B2828D
Bengali Bangladesh,-8.274415,-1.5979341,SAS,#B2828D
Bengali Bangladesh,-8.278163,-1.683813,SAS,#B2828D
Bengali Bangladesh,-8.277903,-1.5623143,SAS,#B2828D
Bengali Bangladesh,-9.393337,-1.5904511,SAS,#B2828D
Bengali Bangladesh,-9.520704,-1.6297119,SAS,#B2828D
Bengali Bangladesh,-9.550596,-1.5623939,SAS,#B2828D
Bengali Bangladesh,-8.6473675,-0.69516855,SAS,#B2828D
Bengali Bangladesh,-8.69235,-0.6572928,SAS,#B2828D
Bengali Bangladesh,-8.698521,-0.63691854,SAS,#B2828D
Bengali Bangladesh,-9.508599,-0.5615011,SAS,#B2828D
Bengali Bangladesh,-9.291288,-2.080576,SAS,#B2828D
Bengali Bangladesh,-9.329654,-2.29218,SAS,#B2828D
Bengali Bangladesh,-9.340109,-2.1870372,SAS,#B2828D
Bengali Bangladesh,-11.298302,-0.6764137,SAS,#B2828D
Bengali Bangladesh,-11.320121,-0.6610123,SAS,#B2828D
Bengali Bangladesh,-11.317271,-0.6792191,SAS,#B2828D
Bengali Bangladesh,-11.529183,-1.8798224,SAS,#B2828D
Bengali Bangladesh,-8.920659,-1.0473406,SAS,#B2828D
Bengali Bangladesh,-8.666896,-2.1712396,SAS,#B2828D
Bengali Bangladesh,-8.7845955,-2.1001832,SAS,#B2828D
Bengali Bangladesh,-8.615822,-2.1004927,SAS,#B2828D
Bengali Bangladesh,-9.165924,-0.6674736,SAS,#B2828D
Bengali Bangladesh,-9.145958,-0.68473965,SAS,#B2828D
Bengali Bangladesh,-9.142759,-0.6846148,SAS,#B2828D
Bengali Bangladesh,-9.008551,-2.2294931,SAS,#B2828D
Bengali Bangladesh,-8.5986595,-1.799885,SAS,#B2828D
Bengali Bangladesh,-8.678603,-1.7154464,SAS,#B2828D
Bengali Bangladesh,-8.551507,-1.9450091,SAS,#B2828D
Bengali Bangladesh,-8.826605,-1.8990515,SAS,#B2828D
Bengali Bangladesh,-8.788978,-1.843656,SAS,#B2828D
Bengali Bangladesh,-8.844385,-1.7590195,SAS,#B2828D
Bengali Bangladesh,-8.82034,-1.05328,SAS,#B2828D
Bengali Bangladesh,-8.910251,-1.0096835,SAS,#B2828D
Bengali Bangladesh,-8.824757,-1.7246473,SAS,#B2828D
Bengali Bangladesh,-8.918154,-1.3223774,SAS,#B2828D
Bengali Bangladesh,-8.98719,-1.3975967,SAS,#B2828D
Bengali Bangladesh,-8.887266,-1.3891952,SAS,#B2828D
Bengali Bangladesh,-10.107844,-1.9635953,SAS,#B2828D
Bengali Bangladesh,-9.9769535,-1.8728967,SAS,#B2828D
Bengali Bangladesh,-9.966693,-2.0167987,SAS,#B2828D
Bengali Bangladesh,-9.124285,-2.2764304,SAS,#B2828D
Bengali Bangladesh,-8.65113,-1.5560035,SAS,#B2828D
Bengali Bangladesh,-8.6266775,-2.6641178,SAS,#B2828D
Bengali Bangladesh,-8.669614,-2.6616166,SAS,#B2828D
Bengali Bangladesh,-8.676972,-2.7144933,SAS,#B2828D
Bengali Bangladesh,-9.00567,-1.8984687,SAS,#B2828D
Bengali Bangladesh,-8.841785,-1.5915211,SAS,#B2828D
Mende Sierra Leonean,14.050302,11.571837,AFR,#6C7C32
Mende Sierra Leonean,14.076131,11.734072,AFR,#6C7C32
Mende Sierra Leonean,14.035686,11.828805,AFR,#6C7C32
Mende Sierra Leonean,14.136166,11.802061,AFR,#6C7C32
Mende Sierra Leonean,13.633351,12.009229,AFR,#6C7C32
Mende Sierra Leonean,13.148641,12.021949,AFR,#6C7C32
Mende Sierra Leonean,13.095858,12.0224,AFR,#6C7C32
Mende Sierra Leonean,13.479506,11.647409,AFR,#6C7C32
Mende Sierra Leonean,13.993173,11.499355,AFR,#6C7C32
Mende Sierra Leonean,13.414741,11.1976795,AFR,#6C7C32
Mende Sierra Leonean,13.956529,11.32593,AFR,#6C7C32
Mende Sierra Leonean,13.956279,11.659808,AFR,#6C7C32
Mende Sierra Leonean,13.25326,11.655977,AFR,#6C7C32
Mende Sierra Leonean,13.693098,12.2812605,AFR,#6C7C32
Mende Sierra Leonean,13.466929,11.812248,AFR,#6C7C32
Mende Sierra Leonean,13.766717,11.842875,AFR,#6C7C32
Mende Sierra Leonean,13.316167,12.100435,AFR,#6C7C32
Mende Sierra Leonean,13.844071,11.891361,AFR,#6C7C32
Mende Sierra Leonean,13.375761,11.419392,AFR,#6C7C32
Mende Sierra Leonean,13.455955,12.294969,AFR,#6C7C32
Mende Sierra Leonean,13.7701025,12.144301,AFR,#6C7C32
Mende Sierra Leonean,13.967143,12.061033,AFR,#6C7C32
Mende Sierra Leonean,13.842702,12.082636,AFR,#6C7C32
Mende Sierra Leonean,14.023671,12.025479,AFR,#6C7C32
Mende Sierra Leonean,13.232556,11.985844,AFR,#6C7C32
Mende Sierra Leonean,13.432647,12.313855,AFR,#6C7C32
Mende Sierra Leonean,14.04257,11.556443,AFR,#6C7C32
Mende Sierra Leonean,13.198538,11.620295,AFR,#6C7C32
Mende Sierra Leonean,13.525257,11.960304,AFR,#6C7C32
Mende Sierra Leonean,13.330995,11.814607,AFR,#6C7C32
Mende Sierra Leonean,14.111409,11.546298,AFR,#6C7C32
Mende Sierra Leonean,14.027479,11.603232,AFR,#6C7C32
Mende Sierra Leonean,13.910499,11.836728,AFR,#6C7C32
Mende Sierra Leonean,13.382007,11.26305,AFR,#6C7C32
Mende Sierra Leonean,13.482809,11.771839,AFR,#6C7C32
Mende Sierra Leonean,13.437461,12.273881,AFR,#6C7C32
Mende Sierra Leonean,13.589274,11.314943,AFR,#6C7C32
Mende Sierra Leonean,13.486749,11.7759495,AFR,#6C7C32
Mende Sierra Leonean,13.182291,12.0463085,AFR,#6C7C32
Mende Sierra Leonean,13.727795,12.045769,AFR,#6C7C32
Mende Sierra Leonean,14.311073,11.59518,AFR,#6C7C32
Mende Sierra Leonean,13.270666,11.273649,AFR,#6C7C32
Mende Sierra Leonean,13.124139,11.839208,AFR,#6C7C32
Mende Sierra Leonean,14.002184,11.405136,AFR,#6C7C32
Mende Sierra Leonean,13.23451,12.003264,AFR,#6C7C32
Mende Sierra Leonean,13.548146,11.504569,AFR,#6C7C32
Mende Sierra Leonean,13.853321,11.943985,AFR,#6C7C32
Mende Sierra Leonean,14.136148,11.631333,AFR,#6C7C32
Mende Sierra Leonean,13.732192,11.654155,AFR,#6C7C32
Mende Sierra Leonean,13.741971,12.321532,AFR,#6C7C32
Mende Sierra Leonean,13.8918705,11.406016,AFR,#6C7C32
