sample	num_correct	num_total	accuracy	method	ref	continent
LP6005441-DNA_G03	63472	65687	96.627947691324	shapeit_noREF_minimac	noREF	EAST_ASIA
LP6005441-DNA_G05	63666	65687	96.92328771294167	shapeit_noREF_minimac	noREF	EAST_ASIA
LP6005441-DNA_G08	63457	65687	96.60511212264223	shapeit_noREF_minimac	noREF	MIDDLE_EAST
LP6005441-DNA_G10	63881	65687	97.25059753071385	shapeit_noREF_minimac	noREF	EUROPE
LP6005441-DNA_H06	64212	65687	97.75450241295842	shapeit_noREF_minimac	noREF	AMERICA
LP6005441-DNA_H09	63393	65687	96.5076803629333	shapeit_noREF_minimac	noREF	MIDDLE_EAST
LP6005441-DNA_H12	63658	65687	96.91110874297806	shapeit_noREF_minimac	noREF	EUROPE
LP6005442-DNA_B01	63498	65687	96.66752934370577	shapeit_noREF_minimac	noREF	CENTRAL_SOUTH_ASIA
LP6005442-DNA_D01	63763	65687	97.07095772375052	shapeit_noREF_minimac	noREF	EAST_ASIA
LP6005442-DNA_G01	63679	65687	96.94307853913256	shapeit_noREF_minimac	noREF	EAST_ASIA
LP6005443-DNA_A01	61945	65687	94.30328679951893	shapeit_noREF_minimac	noREF	AFRICA
LP6005443-DNA_B01	63914	65687	97.30083578181376	shapeit_noREF_minimac	noREF	EAST_ASIA
LP6005443-DNA_E01	63664	65687	96.92024297045077	shapeit_noREF_minimac	noREF	EAST_ASIA
LP6005443-DNA_E02	61896	65687	94.22869060849179	shapeit_noREF_minimac	noREF	AFRICA
LP6005443-DNA_E08	62423	65687	95.03098025484495	shapeit_noREF_minimac	noREF	OCEANIA
LP6005443-DNA_E09	63409	65687	96.53203830286053	shapeit_noREF_minimac	noREF	EAST_ASIA
LP6005443-DNA_F01	63717	65687	97.00092864645973	shapeit_noREF_minimac	noREF	EAST_ASIA
LP6005443-DNA_G02	59387	65687	90.40906115365293	shapeit_noREF_minimac	noREF	AFRICA
LP6005443-DNA_G08	57678	65687	87.8073286951756	shapeit_noREF_minimac	noREF	AFRICA
LP6005592-DNA_C03	59619	65687	90.76225128259777	shapeit_noREF_minimac	noREF	AFRICA
SS6004467	63463	65687	96.61424635011494	shapeit_noREF_minimac	noREF	EAST_ASIA
SS6004473	57039	65687	86.83453346933183	shapeit_noREF_minimac	noREF	AFRICA
HGDP00001	63504	65687	96.67666357117847	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00021	63275	65687	96.32804055596998	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00023	63515	65687	96.69340965487844	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00039	63852	65687	97.20644876459573	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00052	63445	65687	96.58684366769681	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00068	64011	65687	97.44850579262258	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00086	63586	65687	96.80149801330552	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00092	63853	65687	97.20797113584119	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00099	63917	65687	97.3054028955501	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00100	63812	65687	97.14555391477766	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00105	63396	65687	96.51224747666967	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00118	63696	65687	96.96895885030523	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00131	63710	65687	96.99027204774157	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00141	63436	65687	96.57314232648774	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00143	63787	65687	97.10749463364135	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00151	64317	65687	97.91435139373088	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00163	63777	65687	97.09227092118684	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00179	64002	65687	97.43480445141353	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00197	63814	65687	97.14859865726856	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00201	63732	65687	97.02376421514151	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00213	64120	65687	97.61444425837684	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00214	63535	65687	96.72385707978748	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00239	63675	65687	96.93698905415074	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00248	63517	65687	96.69645439736935	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00274	63698	65687	96.97200359279614	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00277	63973	65687	97.39065568529541	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00302	63934	65687	97.3312832067228	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00313	63692	65687	96.96286936532343	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00341	63608	65687	96.83499018070547	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00376	64187	65687	97.71644313182213	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00417	63573	65687	96.78170718711465	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00433	63533	65687	96.72081233729656	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP00452	60467	65687	92.05322209874099	shapeit_REF_minimac	REF	AFRICA
HGDP00453	60575	65687	92.21763819324981	shapeit_REF_minimac	REF	AFRICA
HGDP00462	59718	65687	90.91296603589751	shapeit_REF_minimac	REF	AFRICA
HGDP00463	59351	65687	90.35425578881666	shapeit_REF_minimac	REF	AFRICA
HGDP00491	62639	65687	95.35981244386255	shapeit_REF_minimac	REF	OCEANIA
HGDP00519	64067	65687	97.5337585823679	shapeit_REF_minimac	REF	EUROPE
HGDP00520	64252	65687	97.8153972627765	shapeit_REF_minimac	REF	EUROPE
HGDP00525	63951	65687	97.35716351789547	shapeit_REF_minimac	REF	EUROPE
HGDP00537	63863	65687	97.2231948482957	shapeit_REF_minimac	REF	EUROPE
HGDP00540	62363	65687	94.93963798011784	shapeit_REF_minimac	REF	OCEANIA
HGDP00541	62078	65687	94.50576217516404	shapeit_REF_minimac	REF	OCEANIA
HGDP00543	62761	65687	95.54554173580769	shapeit_REF_minimac	REF	OCEANIA
HGDP00546	62771	65687	95.5607654482622	shapeit_REF_minimac	REF	OCEANIA
HGDP00550	62174	65687	94.65190981472742	shapeit_REF_minimac	REF	OCEANIA
HGDP00553	62692	65687	95.4404981198715	shapeit_REF_minimac	REF	OCEANIA
HGDP00555	62086	65687	94.51794114512765	shapeit_REF_minimac	REF	OCEANIA
HGDP00575	63721	65687	97.00701813144154	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00576	63616	65687	96.84716915066907	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00579	63724	65687	97.01158524517788	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00588	63785	65687	97.10444989115045	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00636	63059	65687	95.99920836695236	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00637	63131	65687	96.1088190966249	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00651	64039	65687	97.49113218749524	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00664	62645	65687	95.36894667133528	shapeit_REF_minimac	REF	OCEANIA
HGDP00666	63599	65687	96.8212888394964	shapeit_REF_minimac	REF	EUROPE
HGDP00703	64114	65687	97.60531003090414	shapeit_REF_minimac	REF	AMERICA
HGDP00704	64340	65687	97.94936593237627	shapeit_REF_minimac	REF	AMERICA
HGDP00708	64241	65687	97.79865117907653	shapeit_REF_minimac	REF	AMERICA
HGDP00711	63591	65687	96.80910986953279	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00712	63315	65687	96.38893540578806	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00719	63760	65687	97.06639061001415	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00724	63311	65687	96.38284592080625	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00726	63388	65687	96.50006850670604	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00741	63281	65687	96.33717478344269	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP00756	63709	65687	96.98874967649611	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00757	63615	65687	96.84564677942363	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00761	63626	65687	96.8623928631236	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00772	63964	65687	97.37695434408636	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00794	64445	65687	98.10921491314872	shapeit_REF_minimac	REF	EUROPE
HGDP00806	64410	65687	98.0559319195579	shapeit_REF_minimac	REF	EUROPE
HGDP00808	64302	65687	97.8915158250491	shapeit_REF_minimac	REF	EUROPE
HGDP00820	63580	65687	96.79236378583282	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00822	63780	65687	97.0968380349232	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00832	64683	65687	98.47153926956628	shapeit_REF_minimac	REF	AMERICA
HGDP00837	64366	65687	97.98894758475802	shapeit_REF_minimac	REF	AMERICA
HGDP00849	64270	65687	97.84279994519464	shapeit_REF_minimac	REF	AMERICA
HGDP00854	64329	65687	97.9326198486763	shapeit_REF_minimac	REF	AMERICA
HGDP00856	64184	65687	97.71187601808577	shapeit_REF_minimac	REF	AMERICA
HGDP00873	64246	65687	97.80626303530379	shapeit_REF_minimac	REF	AMERICA
HGDP00876	64135	65687	97.63727982705863	shapeit_REF_minimac	REF	AMERICA
HGDP00879	63732	65687	97.02376421514151	shapeit_REF_minimac	REF	EUROPE
HGDP00888	63994	65687	97.42262548144991	shapeit_REF_minimac	REF	EUROPE
HGDP00896	64260	65687	97.82757623274011	shapeit_REF_minimac	REF	EUROPE
HGDP00904	63468	65687	96.62185820634221	shapeit_REF_minimac	REF	AFRICA
HGDP00905	63099	65687	96.06010321677044	shapeit_REF_minimac	REF	AFRICA
HGDP00920	63704	65687	96.98113782026884	shapeit_REF_minimac	REF	AFRICA
HGDP00924	63990	65687	97.4165359964681	shapeit_REF_minimac	REF	AFRICA
HGDP00933	63888	65687	97.261254129432	shapeit_REF_minimac	REF	AFRICA
HGDP00940	63682	65687	96.94764565286891	shapeit_REF_minimac	REF	AFRICA
HGDP00945	63657	65687	96.90958637173262	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00957	63664	65687	96.92024297045077	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00958	63565	65687	96.76952821715103	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00964	63742	65687	97.03898792759603	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00976	63983	65687	97.40587939774994	shapeit_REF_minimac	REF	EAST_ASIA
HGDP00984	59417	65687	90.45473229101648	shapeit_REF_minimac	REF	AFRICA
HGDP00992	57574	65687	87.6490020856486	shapeit_REF_minimac	REF	AFRICA
HGDP00993	62108	65687	94.55143331252759	shapeit_REF_minimac	REF	AFRICA
HGDP00994	62921	65687	95.78912113508	shapeit_REF_minimac	REF	AFRICA
HGDP00995	64119	65687	97.61292188713139	shapeit_REF_minimac	REF	AMERICA
HGDP00999	64381	65687	98.01178315343981	shapeit_REF_minimac	REF	AMERICA
HGDP01014	64122	65687	97.61748900086775	shapeit_REF_minimac	REF	AMERICA
HGDP01037	63954	65687	97.36173063163183	shapeit_REF_minimac	REF	AMERICA
HGDP01057	63867	65687	97.2292843332775	shapeit_REF_minimac	REF	AMERICA
HGDP01062	63728	65687	97.0176747301597	shapeit_REF_minimac	REF	EUROPE
HGDP01071	63777	65687	97.09227092118684	shapeit_REF_minimac	REF	EUROPE
HGDP01086	60345	65687	91.86749280679587	shapeit_REF_minimac	REF	AFRICA
HGDP01094	60208	65687	91.65892794616896	shapeit_REF_minimac	REF	AFRICA
HGDP01096	63555	65687	96.75430450469652	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01099	63619	65687	96.85173626440545	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01103	63901	65687	97.28104495562287	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01149	64025	65687	97.46981899005893	shapeit_REF_minimac	REF	EUROPE
HGDP01161	63723	65687	97.01006287393244	shapeit_REF_minimac	REF	EUROPE
HGDP01162	64010	65687	97.44698342137714	shapeit_REF_minimac	REF	EUROPE
HGDP01169	63827	65687	97.16838948345944	shapeit_REF_minimac	REF	EUROPE
HGDP01171	64045	65687	97.50026641496795	shapeit_REF_minimac	REF	EUROPE
HGDP01180	63953	65687	97.36020826038639	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01181	63442	65687	96.58227655396044	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01185	63797	65687	97.12271834609588	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01189	63799	65687	97.12576308858678	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01190	63813	65687	97.14707628602311	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01195	63920	65687	97.30997000928646	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01202	63047	65687	95.98093991200695	shapeit_REF_minimac	REF	AFRICA
HGDP01204	63677	65687	96.94003379664164	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01205	63896	65687	97.27343309939562	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01212	63702	65687	96.97809307777796	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01213	63659	65687	96.91263111422352	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01214	63608	65687	96.83499018070547	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01220	63582	65687	96.79540852832372	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01222	63637	65687	96.87913894682357	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01224	63593	65687	96.81215461202369	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01225	63856	65687	97.21253824957753	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01231	63710	65687	96.99027204774157	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01233	63938	65687	97.3373726917046	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01234	63546	65687	96.74060316348745	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01239	63645	65687	96.89131791678719	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01243	63652	65687	96.90197451550534	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01244	63844	65687	97.19426979463212	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01249	63775	65687	97.08922617869594	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01254	63789	65687	97.11053937613227	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP01262	63593	65687	96.81215461202369	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP01272	63684	65687	96.95069039535981	shapeit_REF_minimac	REF	MIDDLE_EAST
HGDP01285	63285	65687	96.3432642684245	shapeit_REF_minimac	REF	AFRICA
HGDP01287	63547	65687	96.7421255347329	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01288	63711	65687	96.99179441898701	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01292	63873	65687	97.23841856075023	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01295	63577	65687	96.78779667209646	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01299	63429	65687	96.56248572776957	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP01301	63695	65687	96.96743647905978	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP01302	63997	65687	97.42719259518626	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
HGDP01309	64043	65687	97.49722167247705	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01310	64099	65687	97.58247446222235	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01317	63931	65687	97.32671609298643	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01318	63738	65687	97.03289844261421	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01326	63621	65687	96.85478100689635	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01327	63626	65687	96.8623928631236	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01328	63698	65687	96.97200359279614	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01332	63786	65687	97.10597226239591	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01337	63719	65687	97.00397338895063	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01339	63888	65687	97.261254129432	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01346	63547	65687	96.7421255347329	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01347	63765	65687	97.07400246624141	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01348	63530	65687	96.71624522356022	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01353	63600	65687	96.82281121074186	shapeit_REF_minimac	REF	EAST_ASIA
HGDP01357	64094	65687	97.5748626059951	shapeit_REF_minimac	REF	EUROPE
HGDP01358	64230	65687	97.78190509537656	shapeit_REF_minimac	REF	EUROPE
HGDP01367	64201	65687	97.73775632925845	shapeit_REF_minimac	REF	EUROPE
HGDP01374	64447	65687	98.11225965563962	shapeit_REF_minimac	REF	EUROPE
HGDP01382	63844	65687	97.19426979463212	shapeit_REF_minimac	REF	EUROPE
HGDP01383	63713	65687	96.99483916147791	shapeit_REF_minimac	REF	EUROPE
HGDP01387	63540	65687	96.73146893601474	shapeit_REF_minimac	REF	EUROPE
HGDP01405	63446	65687	96.58836603894225	shapeit_REF_minimac	REF	AFRICA
HGDP01415	62724	65687	95.48921399972598	shapeit_REF_minimac	REF	AFRICA
LP6005441-DNA_A01	63793	65687	97.11662886111408	shapeit_REF_minimac	REF	EUROPE
LP6005441-DNA_A03	62566	65687	95.24867934294457	shapeit_REF_minimac	REF	OCEANIA
LP6005441-DNA_A04	64406	65687	98.04984243457609	shapeit_REF_minimac	REF	AMERICA
LP6005441-DNA_A06	63896	65687	97.27343309939562	shapeit_REF_minimac	REF	EUROPE
LP6005441-DNA_B02	63364	65687	96.4635315968152	shapeit_REF_minimac	REF	AFRICA
LP6005441-DNA_B03	62698	65687	95.44963234734422	shapeit_REF_minimac	REF	OCEANIA
LP6005441-DNA_B06	63530	65687	96.71624522356022	shapeit_REF_minimac	REF	EUROPE
LP6005441-DNA_B11	57723	65687	87.87583540122094	shapeit_REF_minimac	REF	AFRICA
LP6005441-DNA_B12	64111	65687	97.60074291716778	shapeit_REF_minimac	REF	AMERICA
LP6005441-DNA_C05	63921	65687	97.31149238053192	shapeit_REF_minimac	REF	EAST_ASIA
LP6005441-DNA_C08	63605	65687	96.8304230669691	shapeit_REF_minimac	REF	EAST_ASIA
LP6005441-DNA_C09	64326	65687	97.92805273493994	shapeit_REF_minimac	REF	EUROPE
LP6005441-DNA_D11	63739	65687	97.03442081385967	shapeit_REF_minimac	REF	EUROPE
LP6005441-DNA_D12	63629	65687	96.86695997685996	shapeit_REF_minimac	REF	EAST_ASIA
LP6005441-DNA_E02	63547	65687	96.7421255347329	shapeit_REF_minimac	REF	MIDDLE_EAST
LP6005441-DNA_E08	63484	65687	96.64621614626942	shapeit_REF_minimac	REF	EAST_ASIA
LP6005441-DNA_E10	64171	65687	97.69208519189489	shapeit_REF_minimac	REF	AMERICA
LP6005441-DNA_F09	63718	65687	97.00245101770518	shapeit_REF_minimac	REF	EAST_ASIA
LP6005441-DNA_F10	64193	65687	97.72557735929483	shapeit_REF_minimac	REF	AMERICA
LP6005441-DNA_F12	63766	65687	97.07552483748687	shapeit_REF_minimac	REF	EAST_ASIA
LP6005441-DNA_G03	63346	65687	96.43612891439707	shapeit_REF_minimac	REF	EAST_ASIA
LP6005441-DNA_G05	63777	65687	97.09227092118684	shapeit_REF_minimac	REF	EAST_ASIA
LP6005441-DNA_G08	63837	65687	97.18361319591395	shapeit_REF_minimac	REF	MIDDLE_EAST
LP6005441-DNA_G10	63855	65687	97.21101587833209	shapeit_REF_minimac	REF	EUROPE
LP6005441-DNA_H06	64223	65687	97.77124849665839	shapeit_REF_minimac	REF	AMERICA
LP6005441-DNA_H09	63442	65687	96.58227655396044	shapeit_REF_minimac	REF	MIDDLE_EAST
LP6005441-DNA_H12	64019	65687	97.4606847625862	shapeit_REF_minimac	REF	EUROPE
LP6005442-DNA_B01	63644	65687	96.88979554554173	shapeit_REF_minimac	REF	CENTRAL_SOUTH_ASIA
LP6005442-DNA_D01	63581	65687	96.79388615707826	shapeit_REF_minimac	REF	EAST_ASIA
LP6005442-DNA_G01	63642	65687	96.88675080305083	shapeit_REF_minimac	REF	EAST_ASIA
LP6005443-DNA_A01	63207	65687	96.22451931127924	shapeit_REF_minimac	REF	AFRICA
LP6005443-DNA_B01	64052	65687	97.51092301368611	shapeit_REF_minimac	REF	EAST_ASIA
LP6005443-DNA_E01	63698	65687	96.97200359279614	shapeit_REF_minimac	REF	EAST_ASIA
LP6005443-DNA_E02	62990	65687	95.89416475101619	shapeit_REF_minimac	REF	AFRICA
LP6005443-DNA_E08	62713	65687	95.472467916026	shapeit_REF_minimac	REF	OCEANIA
LP6005443-DNA_E09	63692	65687	96.96286936532343	shapeit_REF_minimac	REF	EAST_ASIA
LP6005443-DNA_F01	63887	65687	97.25973175818655	shapeit_REF_minimac	REF	EAST_ASIA
LP6005443-DNA_G02	60037	65687	91.39860246319668	shapeit_REF_minimac	REF	AFRICA
LP6005443-DNA_G08	57939	65687	88.20466759023856	shapeit_REF_minimac	REF	AFRICA
LP6005592-DNA_C03	59829	65687	91.08194924414268	shapeit_REF_minimac	REF	AFRICA
SS6004467	63731	65687	97.02224184389605	shapeit_REF_minimac	REF	EAST_ASIA
SS6004473	57186	65687	87.05832204241327	shapeit_REF_minimac	REF	AFRICA
HGDP00001	63789	65687	97.11053937613227	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00021	63617	65687	96.84869152191453	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00023	63902	65687	97.28256732686833	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00039	64028	65687	97.47438610379527	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00052	63647	65687	96.89436265927809	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00068	64164	65687	97.68142859317673	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00086	63726	65687	97.01462998766878	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00092	63958	65687	97.36782011661363	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00099	64126	65687	97.62357848584956	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00100	64059	65687	97.52157961240428	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00105	63699	65687	96.9735259640416	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00118	63942	65687	97.3434621766864	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00131	63988	65687	97.41349125397718	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00141	63686	65687	96.95373513785071	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00143	63747	65687	97.04659978382328	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00151	64275	65687	97.8504118014219	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00163	64019	65687	97.4606847625862	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00179	64148	65687	97.6570706532495	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00197	63938	65687	97.3373726917046	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00201	63809	65687	97.14098680104131	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00213	64130	65687	97.62966797083136	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00214	63983	65687	97.40587939774994	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00239	63953	65687	97.36020826038639	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00248	63933	65687	97.32976083547734	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00274	64018	65687	97.45916239134075	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00277	64011	65687	97.44850579262258	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00302	64207	65687	97.74689055673117	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00313	63921	65687	97.31149238053192	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00341	63965	65687	97.3784767153318	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00376	64112	65687	97.60226528841324	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00417	64087	65687	97.56420600727694	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00433	63872	65687	97.23689618950478	shapeit_noREF_impute	noREF	CENTRAL_SOUTH_ASIA
HGDP00452	60852	65687	92.63933502823998	shapeit_noREF_impute	noREF	AFRICA
HGDP00453	61103	65687	93.02145021084843	shapeit_noREF_impute	noREF	AFRICA
HGDP00462	60262	65687	91.74113599342336	shapeit_noREF_impute	noREF	AFRICA
HGDP00463	60008	65687	91.35445369707857	shapeit_noREF_impute	noREF	AFRICA
HGDP00491	63411	65687	96.53508304535144	shapeit_noREF_impute	noREF	OCEANIA
HGDP00519	64183	65687	97.71035364684032	shapeit_noREF_impute	noREF	EUROPE
HGDP00520	64114	65687	97.60531003090414	shapeit_noREF_impute	noREF	EUROPE
HGDP00525	64275	65687	97.8504118014219	shapeit_noREF_impute	noREF	EUROPE
HGDP00537	64095	65687	97.57638497724055	shapeit_noREF_impute	noREF	EUROPE
HGDP00540	63039	65687	95.96876094204333	shapeit_noREF_impute	noREF	OCEANIA
HGDP00541	62614	65687	95.32175316272627	shapeit_noREF_impute	noREF	OCEANIA
HGDP00543	63063	65687	96.00529785193417	shapeit_noREF_impute	noREF	OCEANIA
HGDP00546	63037	65687	95.96571619955242	shapeit_noREF_impute	noREF	OCEANIA
HGDP00550	62811	65687	95.62166029808029	shapeit_noREF_impute	noREF	OCEANIA
HGDP00553	63049	65687	95.98398465449785	shapeit_noREF_impute	noREF	OCEANIA
HGDP00555	62687	65687	95.43288626364426	shapeit_noREF_impute	noREF	OCEANIA
HGDP00575	63916	65687	97.30388052430466	shapeit_noREF_impute	noREF	MIDDLE_EAST
HGDP00576	63837	65687	97.18361319591395	shapeit_noREF_impute	noREF	MIDDLE_EAST
HGDP00579	63932	65687	97.32823846423189	shapeit_noREF_impute	noREF	MIDDLE_EAST
HGDP00588	63967	65687	97.3815214578227	shapeit_noREF_impute	noREF	MIDDLE_EAST
HGDP00636	63544	65687	96.73755842099654	shapeit_noREF_impute	noREF	MIDDLE_EAST
HGDP00637	63709	65687	96.98874967649611	shapeit_noREF_impute	noREF	MIDDLE_EAST
HGDP00651	64070	65687	97.53832569610425	shapeit_noREF_impute	noREF	MIDDLE_EAST
